tcpID,sourceline,sourcepos,context
B12557,288,920,"owne Law well giues the terme laudable and good: and that <CITATION> Veritate manifestata non est sequenda consuetudo, quia Dominus non Dixit, Ego sum consuetudo sed ego veritas, that is, The truth beeing manifested, we are not to follow the cu∣stome but the truth, because the Lord said not, I am the cu∣stome, but I am the truth: I doubt not to make it cleare, that these customes, prescriptions &c. Whereof now wee speake, in as much as by them the Church is abridged and debarred of a great part of the full valew of her tithes, are contrary to the worde of God, repugnant to reason, and equity, and nothing lesse then laudable and good."
B12557,312,932,"Besides these, but buil∣ded vpon one or other of these, we may impute no small part of their being and increase to the <CITATION> negligence and  simplicitie of such on the one side, as not foreseeing or not regarding what might in time to come thereof insue: and to the craftinesse or couetousnesse of such on the o∣ther side, as knowing how to make vse of others weake∣nesse, cared little so they gained, what anie els, God or man did loose."
B12557,365,458,<CITATION> Pietas est pro pietate sumptus facere: i.
A08242,69,0,"Others commending wickednesse because it is recorded in Scriptures, <CITATION> as the followers of Marcion and Carpecrates."
A70932,90,372,"The chief reason of obedi∣ence, saith Tertullian, is the authority of the Lord, not the utility of the servant.<CITATION> He made all things for himself, and might have looked no farther then his own glory: we do so with the creatures which serve us, we labour our Oxen, and then we destroy them; first we make them drudge, and then we make them die."
A68609,260,543,"Divers moderate spirits there remaine among vs, who perchance approue not all our ceremonies, yet runne no to Amsterdam, as holding such a remedy more<CITATION> dangerous then the cause."
A20637,713,745,"Solem contempletur, sayes he; Let that man but con∣sider seriously the Sun, and he will see, that that God who could spare him so glorious a light as the Sun,<CITATION> needs not his Candle."
A20637,1158,1185,"And therefore when our bodies are dissolved and liquefied in the Sea, putrified in the earth, resolv'd to ashes in the fire, macerated in the ayre, Velut in vasa sua transfunditur caro nostra,<CITATION> make account that all the world is Gods cabinet, and water, and earth, and fire, and ayre, are the proper boxes, in which God laies up our bo∣dies, for the Resurrection."
A20637,1746,269,"All the Fa∣thers that had occasion to dive, or dip in these waters (to say any thing of them) make these first waters, in the Creation, the figure of baptisme.<CITATION> There Tertullian makes the water, Primam sedem Spiritus Sancti, The progresse, and the setled house, The voyage, and the harbour, The circumference, and the centre of the Holy Ghost: And therefore S. Hierome calls these waters, Matrem Mundi, The Mother of the World;Hieron."
A20637,1962,1506,"In other dayes, he picks and chooses; but upon these dayes of holy Convocation, I am surer that God speakes to me,<CITATION> then at home, in any private inspiration."
A20637,2006,102,"Now, Faciunt favos & vespa, faciunt Ecclesias & Marcionitae, As Waspes make combs,<CITATION> but empty ones, so do Heretiques Churches, but frivolous ones, ineffectuall ones."
A20637,2008,1534,"They would beleeve it in their fables, and would not beleeve it in the Scriptures; They would beleeve it in the nine Muses, and would not beleeve it in the twelve Apostles; They would beleeve it by Apollo, and they would not beleeve it by the Holy Ghost; They would be saved Poetically, and fantastically, and would not reasonably, and spiritually; By Copies, and not by Originals; by counterfeit things at first deduced by their Authors, out of our Scriptures,<CITATION> and yet not by the word of God himself."
A20637,2041,1496,"But yet, Praemisit Deus naturam magistram,<CITATION> submissurus & pro∣phetiam, Though God meant to give us degrees in the University, that is, increase of knowledge in his Scriptures after, yet he gave us a pedagogy, he sent us to Schoole in Nature before; Vt faciliùs credas prophetiae discipulus naturae, That comming out of that Schoole, thou mightest profit the better in that University, having well considered Na∣ture, thou mightest be established in the Scriptures."
A20637,2079,693,"Ipsum regnū suaptenatura imperium est paternum, The power of a King, if it be kept within the bounds of the na∣ture of that Office,<CITATION> is onely to be a Father to his people: And, Gratius est nomen pietatis, quam potestatis, Authority is presented in a more acceptable name, when I am called a Father, then when I am called a Master; and therefore, sayes Seneca, our Ancestors mollified it thus, Vt invidiam Dominis, contumcliam servis detraherent, That there might accrue no envy to the Master for so great a title, nor contempt upon the servant for so low a title, they called the Master Patremfamilias, The Father of a houshould, and they called the servants, familiares, parts and pieces of the family."
A20637,2110,923,"For, Mutare naturam, nisi qui Dominus naturae est, non potest: Whosoever is able to change the course of nature, is the Lord of nature; And he that is so, made it; & he that made it,<CITATION> that created it, is God."
A20637,2114,98,"Christ then is the style, the title of his Office; Non Nomen, sed Appellatio,<CITATION> Christ is not his Name, but his Addition."
A20637,2117,1461,"This person,<CITATION> this Christ dyed for our sins, says S. Paul; but says he, He dyed according to the Scriptures; Non sine onere pronun∣ciat Christum mortuum; The Apostle thought it a hard, a heavy, an incredible thing to say that this person, this Christ, this Man and God, was dead, And therefore, Vt duritiam molliret, & scandalum auditoris everteret, That he might mollifie the hardnes of that say∣ing, and defend the hearer from being scandalized with that saying, Adjecit, secundùm scripturas, He adds this, Christ is dead, according to the Scriptures: If the Scriptures had not told us that Christ should die, and told us againe, that Christ did die, it were hard to conceive, how this person, in whom the Godhead dwelt bodily, should be submitted to death."
