ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Exodus 40.35,"Exodus 40.35 And Moses was not able to enter the tent of meeting because the cloud settled on it, and the glory of the LORD filled the tabernacle.",Exodus 40.33,Vulgate,"Exodus 40.33 Nec poterat Moyses ingredi tectum fœderis, nube operiente omnia, et majestate Domini coruscante, quia cuncta nubes operuerat.",0.0,True,False,
Exodus 40.35,"Exodus 40.35 And Moses was not able to enter the tent of meeting because the cloud settled on it, and the glory of the LORD filled the tabernacle.",Exodus 40.35,Vulgate,"Exodus 40.35 si pendebat desuper, manebant in eodem loco.",,False,False,
Exodus 40.35,"Exodus 40.35 And Moses was not able to enter the tent of meeting because the cloud settled on it, and the glory of the LORD filled the tabernacle.",Exodus 40.35,Wycliffe,"Exodus 40.35 if the cloude hangide aboue, thei dwelliden in the same place;",4.0,False,True,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.4,Wycliffe,"Exodus 40.4 And whanne the bord is borun yn, thou schalt sette ther onne tho thingis, that ben comaundid iustli. The candilstike schal stonde with hise lanternes,",1.0,False,False,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.7,Wycliffe,"Exodus 40.7 the waischyng vessel bitwixe the auter and the tabernacle, which waischyng vessel thou schalt fille with water.",2.0,False,False,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.4,ODRV,"Exodus 40.4 and bringing in the table, thou shalt set vpon it the thinges that are commanded after the rite. The candlesticke shal stand with the lampes therof,",1.0,False,True,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.6,Wycliffe,"Exodus 40.6 and bifor it the auter of brent sacrifice,",4.0,True,False,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.5,ODRV,"Exodus 40.5 and the altar of gold whereon the incense is burned, before the arke of testimonie. Thou shalt put the hangging in the entrie of the tabernacle,",0.0,False,True,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.8,ODRV,"Exodus 40.8 And thou shalt compasse about the court with hanginges, and the entrie therof.",4.0,False,True,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.6,ODRV,Exodus 40.6 and before it the altar of holocauste:,3.0,False,True,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.7,ODRV,"Exodus 40.7 the lauer betwen the altar and the tabernacle, which thou shalt fil with water.",2.0,False,True,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.5,Wycliffe,"Exodus 40.5 and the goldun auter, where ynne encense is brent bifor the arke of witnessyng. Thou schalt sette a tente in the entryng of the tabernacle;",0.0,False,False,
Exodus 40.6,"Exodus 40.6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,",Exodus 40.8,Wycliffe,"Exodus 40.8 And thou schalt cumpas the greet street, and the entryng ther of with tentis.",3.0,False,False,
Exodus 6.17,"Exodus 6.17 The sons of Gershon: Libni and Shimei, by their clans.",Exodus 6.18,Vulgate,"Exodus 6.18 Filii Caath: Amram, et Isaar, et Hebron, et Oziel; anni quoque vitæ Caath, centum triginta tres.",0.0,False,False,
Exodus 6.17,"Exodus 6.17 The sons of Gershon: Libni and Shimei, by their clans.",Exodus 6.17,Vulgate,"Exodus 6.17 Filii Gerson: Lobni et Semei, per cognationes suas.",3.0,True,False,
Exodus 6.17,"Exodus 6.17 The sons of Gershon: Libni and Shimei, by their clans.",Exodus 6.19,Vulgate,Exodus 6.19 Filii Merari: Moholi et Musi: hæ cognationes Levi per familias suas.,1.0,False,False,
Exodus 6.17,"Exodus 6.17 The sons of Gershon: Libni and Shimei, by their clans.",Exodus 6.16,Vulgate,"Exodus 6.16 Et hæc nomina filiorum Levi per cognationes suas: Gerson, et Caath, et Merari. Anni autem vitæ Levi fuerunt centum triginta septem.",2.0,False,False,
Ezekiel 11.14,Ezekiel 11.14 And the word of the LORD came to me:,Ezekiel 12.21,AKJV,"Ezekiel 12.21 And the word of the Lord came vnto me, saying;",1.0,False,False,
Ezekiel 11.14,Ezekiel 11.14 And the word of the LORD came to me:,Ezekiel 11.14,AKJV,"Ezekiel 11.14 Againe the word of the Lord came vnto me, saying;",,True,False,
Ezekiel 12.1,Ezekiel 12.1 The word of the LORD came to me:,Ezekiel 13.1,AKJV,"Ezekiel 13.1 And the worde of the Lord came vnto mee, saying;",0.0,False,False,
Ezekiel 12.1,Ezekiel 12.1 The word of the LORD came to me:,Ezekiel 12.1,AKJV,"Ezekiel 12.1 The word of the Lord also came vnto me, saying;",,True,False,
Ezekiel 12.1,Ezekiel 12.1 The word of the LORD came to me:,Ezekiel 12.21,AKJV,"Ezekiel 12.21 And the word of the Lord came vnto me, saying;",3.0,False,False,
Ezekiel 12.26,Ezekiel 12.26 And the word of the LORD came to me:,Ezekiel 12.26,AKJV,"Ezekiel 12.26 Againe the word of the Lord came to me, saying;",,True,False,
Ezekiel 12.26,Ezekiel 12.26 And the word of the LORD came to me:,Ezekiel 12.21,AKJV,"Ezekiel 12.21 And the word of the Lord came vnto me, saying;",1.0,True,False,
Ezekiel 12.26,Ezekiel 12.26 And the word of the LORD came to me:,Ezekiel 13.1,AKJV,"Ezekiel 13.1 And the worde of the Lord came vnto mee, saying;",0.0,False,False,
Ezekiel 14.12,Ezekiel 14.12 And the word of the LORD came to me:,Ezekiel 13.1,AKJV,"Ezekiel 13.1 And the worde of the Lord came vnto mee, saying;",0.0,False,False,
Ezekiel 14.12,Ezekiel 14.12 And the word of the LORD came to me:,Ezekiel 14.12,AKJV,"Ezekiel 14.12 The word of the Lord came againe to me, saying,",,True,False,
Ezekiel 14.2,Ezekiel 14.2 And the word of the LORD came to me:,Ezekiel 14.2,AKJV,"Ezekiel 14.2 And the word of the Lord came vnto me, saying,",,True,False,
Ezekiel 14.2,Ezekiel 14.2 And the word of the LORD came to me:,Ezekiel 13.1,AKJV,"Ezekiel 13.1 And the worde of the Lord came vnto mee, saying;",0.0,False,False,
Ezekiel 15.1,Ezekiel 15.1 And the word of the LORD came to me:,Ezekiel 15.1,AKJV,"Ezekiel 15.1 And the word of &thorn; Lord came vnto me, saying.",,True,False,
Ezekiel 17.11,Ezekiel 17.11 Then the word of the LORD came to me:,Ezekiel 17.11,AKJV,"Ezekiel 17.11 Moreouer the word of the Lord came vnto me, saying,",,True,False,
Ezekiel 18.1,Ezekiel 18.1 The word of the LORD came to me:,Ezekiel 18.1,AKJV,"Ezekiel 18.1 And the word of &thorn; Lord came vnto me againe, saying;",,True,False,
Ezekiel 20.2,Ezekiel 20.2 And the word of the LORD came to me:,Ezekiel 20.2,AKJV,"Ezekiel 20.2 Then came the word of the Lord vnto me, saying,",,True,False,
Ezekiel 20.45,Ezekiel 20.45 And the word of the LORD came to me:,Ezekiel 20.45,AKJV,"Ezekiel 20.45 Moreouer, the worde of the Lord came vnto me, saying,",,True,False,
Ezekiel 21.1,Ezekiel 21.1 The word of the LORD came to me:,Ezekiel 21.1,Geneva,"Ezekiel 21.1 The word of ye Lord came to me againe, saying,",4.0,True,False,
Ezekiel 21.1,Ezekiel 21.1 The word of the LORD came to me:,Ezekiel 21.1,AKJV,"Ezekiel 21.1 And the word of &thorn; Lord came vnto me, saying,",,True,False,
Ezekiel 21.8,Ezekiel 21.8 And the word of the LORD came to me:,Ezekiel 21.8,AKJV,"Ezekiel 21.8 Againe, the word of the Lord came vnto me, saying,",,True,False,
Ezekiel 21.8,Ezekiel 21.8 And the word of the LORD came to me:,Ezekiel 22.23,AKJV,"Ezekiel 22.23 And the word of the Lord came vnto me, saying,",2.0,False,False,
Ezekiel 21.8,Ezekiel 21.8 And the word of the LORD came to me:,Ezekiel 22.17,AKJV,"Ezekiel 22.17 And the word of the Lord came vnto me, saying,",3.0,False,False,
Ezekiel 22.17,Ezekiel 22.17 And the word of the LORD came to me:,Ezekiel 22.23,AKJV,"Ezekiel 22.23 And the word of the Lord came vnto me, saying,",2.0,False,False,
Ezekiel 22.17,Ezekiel 22.17 And the word of the LORD came to me:,Ezekiel 22.17,AKJV,"Ezekiel 22.17 And the word of the Lord came vnto me, saying,",3.0,True,False,
Ezekiel 23.1,Ezekiel 23.1 The word of the LORD came to me:,Ezekiel 23.1,AKJV,"Ezekiel 23.1 The word of the Lord came againe vnto me, saying,",,True,False,
Ezekiel 24.15,Ezekiel 24.15 The word of the LORD came to me:,Ezekiel 24.15,AKJV,"Ezekiel 24.15 Also the word of the Lord came vnto me, saying;",,True,False,
Ezekiel 25.1,Ezekiel 25.1 The word of the LORD came to me:,Ezekiel 25.1,AKJV,"Ezekiel 25.1 The word of the Lord came againe vnto me, saying;",,True,False,
Ezekiel 27.1,Ezekiel 27.1 The word of the LORD came to me:,Ezekiel 27.1,AKJV,"Ezekiel 27.1 The word of the Lord came againe vnto mee, saying,",,True,False,
Ezekiel 28.1,Ezekiel 28.1 The word of the LORD came to me:,Ezekiel 28.1,AKJV,"Ezekiel 28.1 The word of the Lord came againe vnto me, saying,",,True,False,
Ezekiel 28.11,"Ezekiel 28.11 Moreover, the word of the LORD came to me:",Ezekiel 28.10,Vulgate,"Ezekiel 28.10 Morte incircumcisorum morieris in manu alienorum, quia ego locutus sum, ait Dominus Deus.",0.0,False,False,
Ezekiel 28.11,"Ezekiel 28.11 Moreover, the word of the LORD came to me:",Ezekiel 28.11,Vulgate,"Ezekiel 28.11 Et factus est sermo Domini ad me, dicens: Fili hominis, leva planctum super regem Tyri,",,True,False,
Ezekiel 28.20,Ezekiel 28.20 The word of the LORD came to me:,Ezekiel 28.20,AKJV,"Ezekiel 28.20 Againe the word of the Lord came vnto me, saying;",,True,False,
Ezekiel 30.1,Ezekiel 30.1 The word of the LORD came to me:,Ezekiel 30.1,AKJV,"Ezekiel 30.1 The word of the Lord came againe vnto me, saying,",,True,False,
Ezekiel 33.1,Ezekiel 33.1 The word of the LORD came to me:,Ezekiel 33.1,AKJV,"Ezekiel 33.1 Againe the worde of the Lord came vnto mee, saying,",,True,False,
Ezekiel 33.23,Ezekiel 33.23 The word of the LORD came to me:,Ezekiel 33.23,AKJV,"Ezekiel 33.23 Then the word of the Lord came vnto me, saying,",,True,False,
Ezekiel 34.1,Ezekiel 34.1 The word of the LORD came to me:,Ezekiel 34.1,AKJV,"Ezekiel 34.1 And the word of &thorn; Lord came vnto me, saying;",,True,False,
Ezekiel 34.1,Ezekiel 34.1 The word of the LORD came to me:,Ezekiel 35.1,AKJV,"Ezekiel 35.1 Moreouer the word of the Lord came vnto mee, saying;",1.0,False,False,
Ezekiel 37.15,Ezekiel 37.15 The word of the LORD came to me:,Ezekiel 37.15,AKJV,"Ezekiel 37.15 The word of the Lord came againe vnto me, saying;",,True,False,
Ezekiel 38.1,Ezekiel 38.1 The word of the LORD came to me:,Ezekiel 38.1,AKJV,"Ezekiel 38.1 And the word of &thorn; Lord came vnto me, saying;",,True,False,
Ezekiel 40.28,"Ezekiel 40.28 Then he brought me to the inner court through the south gate, and he measured the south gate. It was of the same size as the others.",Ezekiel 40.27,Vulgate,"Ezekiel 40.27 Et porta atrii interioris in via australi: et mensus est a porta usque ad portam in via australi, centum cubitos.",1.0,False,False,
Ezekiel 40.28,"Ezekiel 40.28 Then he brought me to the inner court through the south gate, and he measured the south gate. It was of the same size as the others.",Ezekiel 40.26,Vulgate,"Ezekiel 40.26 Et in gradibus septem ascendebatur ad eam, et vestibulum ante fores ejus: et cælatæ palmæ erant, una hinc, et altera inde, in fronte ejus.",0.0,False,False,
Ezekiel 40.28,"Ezekiel 40.28 Then he brought me to the inner court through the south gate, and he measured the south gate. It was of the same size as the others.",Ezekiel 40.29,Vulgate,"Ezekiel 40.29 Thalamum ejus, et frontem ejus, et vestibulum ejus eisdem mensuris, et fenestras ejus, et vestibulum ejus in circuitu, quinquaginta cubitos longitudinis, et latitudinis viginti quinque cubitos.",2.0,False,False,
Ezekiel 40.28,"Ezekiel 40.28 Then he brought me to the inner court through the south gate, and he measured the south gate. It was of the same size as the others.",Ezekiel 40.28,Vulgate,Ezekiel 40.28 Et introduxit me in atrium interius ad portam australem: et mensus est portam juxta mensuras superiores.,3.0,True,False,
Ezekiel 40.7,"Ezekiel 40.7 And the side rooms, one reed long and one reed broad; and the space between the side rooms, five cubits; and the threshold of the gate by the vestibule of the gate at the inner end, one reed.",Ezekiel 40.5,Vulgate,"Ezekiel 40.5 Et ecce murus forinsecus in circuitu domus undique: et in manu viri calamus mensuræ sex cubitorum et palmo: et mensus est latitudinem ædificii calamo uno, altitudinem quoque calamo uno.",1.0,False,False,
Ezekiel 40.7,"Ezekiel 40.7 And the side rooms, one reed long and one reed broad; and the space between the side rooms, five cubits; and the threshold of the gate by the vestibule of the gate at the inner end, one reed.",Ezekiel 40.6,Vulgate,"Ezekiel 40.6 Et venit ad portam quæ respiciebat viam orientalem, et ascendit per gradus ejus: et mensus est limen portæ calamo uno latitudinem, id est, limen unum calamo uno in latitudine.",2.0,False,False,
Ezekiel 40.7,"Ezekiel 40.7 And the side rooms, one reed long and one reed broad; and the space between the side rooms, five cubits; and the threshold of the gate by the vestibule of the gate at the inner end, one reed.",Ezekiel 40.7,Vulgate,"Ezekiel 40.7 Et thalamum uno calamo in longum, et uno calamo in latum: et inter thalamos, quinque cubitos.",3.0,True,False,
Ezekiel 40.7,"Ezekiel 40.7 And the side rooms, one reed long and one reed broad; and the space between the side rooms, five cubits; and the threshold of the gate by the vestibule of the gate at the inner end, one reed.",Ezekiel 40.8,Vulgate,"Ezekiel 40.8 Et limen portæ, juxta vestibulum portæ intrinsecus, calamo uno.",4.0,True,False,
