verse_id,score,text,verse_text,prediction,correction
John 11.30 (Tyndale) - 1,0.8375012875,Mathew 23.25 Luk. 11.39,but was in the place where Martha met him.,FALSE,C_Only
Leviticus 20.25 (Douay-Rheims) - 1,0.8375091553,"Gal. 6.7. Col. 2.9, 10. & 3.9, 10.","defile not your souls with beasts, or birds, or any things that move on the earth, and which I have shewn you to be unclean.",FALSE,C_Only
Acts 15.15 (AKJV),0.8375183344,Zach 13.7. Mark. 14.28. John 16.27,"And to this agree the words of the Prophets, as it is written,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8375219107,Hebrew 4.12. •phe. 6.17. • Cor. 10.5.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Baruch 4.11 (AKJV) - 1,0.8375371099,"Mathew 25.24, 25, 26.",but sent them away with weeping and mourning.,FALSE,C_Only
1 Samuel 29.5 (Douay-Rheims),0.8375477791,"Psalm 10.9, 10. Psalm 12.2, 4, 5. Psalm 52.1, 2, 3, 4.","Is not this David, to whom they sung in their dances, saying: Saul slew his thousands, and David his ten thousands?",FALSE,C_Only
Psalms 53.2 (ODRV),0.8375583887,"Gen. 21.32. & 26.28, 29. & 31.44, 53.","when the Zipheites were come, and said to Saul: Is not Dauid hid with vs? (1. Reg. 1. 23. & 26. )",FALSE,C_Only
Judith 13.20 (Douay-Rheims),0.8375626206,Rom. 3. 25. Rom. 5. 9. Ephesians 1. 7. Col. 1. 20. Hebrew 9. 7-26. Chap. 10. 19. 1 John 1. 7. Rev. 1. 5. etc.,"But as the same Lord liveth, his angel hath been my keeper both going hence, and abiding there, and returning from thence hither: and the Lord hath not suffered me his handmaid to be defiled, but hath brought me back to you without pollution of sin, rejoicing for his victory, for my escape, and for your deliverance.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8375647068,"Ephesians 4.23. A total regeneration required in us Psalm 52.23. Rom. 2.24. Psalm 39.1. Iam. 3.10. Ma•th. 5.34. Psalm 59 7, 8. Luk. 9.5. Iam. 1.18, 19. Iam. 1.22. 2. Pet. 2.14. Psalm 119.37. Matthew 5.28. Job 31.1. Ioshua 7.25. Ephesians 4.28. Prou. 6.17. Deuteronomy 27.26. Prou. 6.18. Psalm 1.1. Psalm 119.32. Math. 15 19. Tit•s 2.12. Iam. 1 15.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8375868201,"Judge 9.4, 5, 6, 16, 17.18.","The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8375875354,"Host 3.7, 12, 13, 14, 15.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8376316428,"Deuteronomy 32. 26. Judge 2. 1, 2, 3. 6. 8, 9. 10. 11, 12 1 Sam. 10 18, 19.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
2 Samuel 7.25 (Douay-Rheims) - 1,0.8376556039,"Hebrew 7.23. — 28. & 10.1, — 14.","and do as thou hast spoken,",FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8376608491,Jer. 12.1 Dan. 9 7. Lam. 3.39,"Malluch, Harim, Baanah.",FALSE,C_Only
Ezekiel 21.27 (Douay-Rheims) - 1,0.8376725912,John 15.15. John 15.7. Revel. 1.9. John 21.17.,"but this was not done till he came to whom judgment belongeth, and I will give it him.",FALSE,C_Only
Psalms 59.2 (ODRV),0.83769238,Acts 12.17. & 15.13. & 21.28. 1 Tim. 1.3. & 3.15. 2 Tim. 1.6. Tit. 1.5. Rev. 2. & 3.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.837708056,"Hebrew 1. 8, 9, 10, 11, 12.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Canticles 1.1 (AKJV),0.8377145529,"Exod 4. 10, 13, 14, 24, 25.","The song of songs, which is Solomons.",FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8377205729,"Gen 21 16, 17, 18, 19.","The sixth Asom, the seventh David.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8377316594,"Rom. 2. 6, 7, 8, 9.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8377316594,"Rom. 2.6, 7, 8, 9.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8377420306,Psalm 6. 10. and 36. 10. & 88. 11. 12. 13. Isaiah 38. 11. 12 Philip 1. 23. 24.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8377434611,"Ezekiel 3.18. Amos 5.10. Jer. 18.18.43.2.20.8, 10. 2 Chronicles 36.16. Jer. 11.21.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8377662301,"Mathew 13.8.23. Mathew 25.14, 15. Luk. 19.12. — 21.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Jeremiah 26.15 (Douay-Rheims) - 1,0.8377723098,Rom. 1.1. 1 Cor. 1.1. Jam. 1.1. 1 Pet. 1.1. etc.,"For in truth the Lord sent me to you, to speak all these words in your hearing.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8378121257,"Jer. 23. 28. 1 Pet. 4. 11. Ezekiel 3. 9, 10, 11. 2 Cor. 3. 12. Ezekiel 2. 6. Tit. 2. 15. 2 Cor. 17. 2. 1 Cor. 2. 1, 4.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Luke 6.15 (Geneva),0.8378307819,Mathew: 5. 23. 24,"Matthewe and Thomas: Iames the sonne of Alpheus, and Simon called Zelous,",TRUE,C_Only
1 Chronicles 2.52 (Douay-Rheims) - 1,0.8378407955,Ezekiel 36.17. Leu. 15.15.33,he that saw half of the places of rest.,FALSE,C_Only
1 Corinthians 15.4 (Geneva),0.8378562927,"Act. 4.32, 34.35, 37, 1 John 3.16.17","And that he was buried, and that he arose the third day, according to the Scriptures,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8379021883,Exod 3.17. Deu•. 1.29.30.31.32.41.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Nehemiah 8.18 (Vulgate) - 0,0.8379206061,"Deuteronomy 11.18, 19. & 6.7, 8, 9.","Legit autem in libro legis Dei per dies singulos, a die primo usque ad diem novissimum.",FALSE,C_Only
1 Chronicles 2.14 (Douay-Rheims),0.8379679322,"Ephesians 4 3, 4, 5, 6","The fourth, Nathanael, the fifth Raddai,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8379746079,Isaiah 6.3. Mathew 13.16.17. & 28.9. John 14.16.17 1 Job 5.7.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8379901052,(Rom. 5.3. Col. 1.24. Mathew 5.12. Luke 6.23. Philip 1.29. Act. 5.41. Jam. 1.2. Hebrew 10.34. 1 Pet. 1.7. Hebrew 12.2. — 1 Cor. 1.4. —),"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
John 11.30 (Tyndale) - 1,0.8379961252,Mathew 23.37. Luk. 13.34.35,but was in the place where Martha met him.,FALSE,C_Only
Jeremiah 52.9 (AKJV) - 1,0.8379969001,"Mathew 24.23, 24, 25.",where he gaue iudgement vpon him.,FALSE,C_Only
Psalms 59.2 (ODRV),0.838003397,"Mathew 6. 16. 2. 5. 23. 23, 24.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
2 Peter 3.16 (ODRV) - 0,0.8380170465,Ro. 5.1. & 8.34. Ephes 3.12,as also in al epistles speaking in them of these things;,TRUE,C_Only
1 Chronicles 1.3 (Vulgate),0.8380214572,"Gen. 12.3. Gal. 3.14. Rom. 4.6, 7, 8, 9.","Henoch, Mathusale, Lamech,",FALSE,C_Only
Psalms 33.1 (ODRV),0.8380225301,"Mathew 16.18. Rom. 11.20, 21, 22.","To Dauid, when he changed his countenance before Abimelech, and he dismist him, and he went away. (1. Reg. 21.)",FALSE,C_Only
Wisdom 3.2 (AKJV) - 1,0.8380402923,Hebrew 12. Rev. 14. changed. 9. 2.,"and their departure is taken for misery,",FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8380491734,"Isaiah 54.5, 6, 7, 8.","The sixth Asom, the seventh David.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8380654454,Act. •. •• ▪ & •. ••. H•br. •. ••.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Judges 6.18 (Douay-Rheims),0.8380676508,Job 19. 25. 26. 27,"And depart not hence, till I return to thee, and bring a sacrifice, and offer it to thee. And he answered: I will wait thy coming.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8380743861,Gen. 15. 1. Hebrew 11. 26. Philip. 3. 14. Hebrew 12. 2. Rom. 2. 7.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Tobit 12.3 (Douay-Rheims),0.8380746841,"Acts 10.35. 1 John 1.3.7. Tit. 2.12. Luke 1.73. 2 Pet. 1.8. 1 Pet. 1.15, 16. Isaiah 35.8.","He conducted me and brought me safe again, he received the money of Gabelus, he caused me to have my wife, and he chased from her the evil spirit, he gave joy to her parents, myself he delivered from being devoured by the fish, thee also he hath made to see the light of heaven, and we are filled with all good things through him. What can we give him sufficient for these things?",FALSE,C_Only
Joshua 11.17 (Douay-Rheims) - 1,0.8380857706,"Exod 20. 5, 6. & 34. 6, 7.","all their kings he took, smote and slew.",TRUE,C_Only
1 Chronicles 1.27 (AKJV),0.8381071091,John. 7. John. 8. John. 10,"Abram, the same is Abraham.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8381162882,"Math. 22. 5. Luk. 14. 18, 19, 20.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Exodus 6.21 (Vulgate),0.8381382227,"Verse 3, 4, 5, 6, etc.","Filii quoque Isaar: Core, et Nepheg, et Zechri.",FALSE,C_Only
Leviticus 20.25 (Douay-Rheims) - 1,0.8381406069,"Exod 34.5, 6, 7. Mich. 7.18, 19. Matthew 9.6.","defile not your souls with beasts, or birds, or any things that move on the earth, and which I have shewn you to be unclean.",TRUE,C_Only
Deuteronomy 26.17 (Douay-Rheims),0.8381437659,"John 3.16. Isaiah 55.4. & 28.16. Rom. 5.10. & 8.32, 33, 34, 35. Hebrew 9.15.","Thou hast chosen the Lord this day to be thy God, and to walk in his ways and keep his ceremonies, and precepts, and judgments, and obey his command.",FALSE,C_Only
Ecclesiasticus 22.30 (Douay-Rheims) - 1,0.8381460309,"Rom. 2. 2, 6, 11. Jeremiah 17. 9, 10.","so also injurious words, and reproaches, and threats, before blood.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8381674886,Mathew 23.17 Mathew 12.17. Luk. 20.25. Rom. 13.1. etc. tit. 3.1. 1. Pet. 3.13.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8381773829,"Hebrew 12. 18-22. Gal. 4.25, 26","That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8381791115,"Rom. 4.16.19. & 8.16, 38, 39. Ebr 10.22","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8381808996,"Psalm 2.11. & 32.11. & 33.1. & 97.12. & 68.4. & 48.11. & 149.2, 5. Matthew 5.12. Lycia 10.20. Rom. 12.12. Philip 3.1. & 4.4. 1 Thess 5.17.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8382127285,"Rom. 2.8, 9, 10, 11.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8382439017,Mathew 7.7.8. Mathew 14.6.7.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8382490873,Psalm 52.6. Luk 17.32. Act. 5.11. Luk. 13.1.7. Jer. 3.8. Dan. 5.18.21. Num. 16.38.40.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.838254869,Psalm 60. 1. 2. 3. 4. 5.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
John 18.17 (ODRV) - 2,0.8382560015,"Luke 18. 5, 6, 7, 8.","He saith to her, I am not.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8382614255,Hebrew 9.17 Jeremiah 3.4,"The song of songs, which is Solomons.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8382700086,"Rom. 2.7, 8, 9, 10.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
2 Esdras 15.5 (AKJV) - 1,0.8382788301,"Isaiah 65. 2, 3, 4, 5.","the sword, famine, death, and destruction.",TRUE,C_Only
Psalms 50.2 (ODRV),0.8382843137,Ephes 6.12 Ephesians 2.2 2 Tim. 2.26 1 Cor 12 2 2 Cor 4.4.,"when Nathan the Prophet came to him, after that he had sinned with Bethsabee. (2. Reg. 12.)",FALSE,C_Only
2 Maccabees 7.28 (Douay-Rheims) - 0,0.8383571506,"Psalm 25.12, 13, 14. John 7.17. Mathew 7.7, 8.","I beseech thee, my son, look upon heaven and earth, and all that is in them:",FALSE,C_Only
Psalms 59.2 (ODRV),0.838357389,Ezra 3. 1. 8 & 6. 3. 5. 7.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Ezra 4.9 (Vulgate),0.8383886814,"Philip 1, 6. 1. Cor. 1, 8, Thosse, 5, 23 Rom, 11, 29, Job, 10, 28, 2, Tim, 1, 12, John, 14, 23, John, 14, 16, John, 17: 3, Lycia, 20, 36, John, 16, 22, 1, Cor, 15, 28 Reum, 21, 22, 2• 1, Cor. 13, 10 Lycia, 1.33; Dan. 7, 27.","Reum Beelteem, et Samsai scriba, et reliqui consiliatores eorum, Dinaei, et Apharsathachaei, Terphalaei, Apharsaei, Erchuaei, Babylonii, Susanechaei, Dievi, et AElamitae,",FALSE,C_Only
Esther 9.26 (Douay-Rheims),0.8383927941,"Psalm 34.7. Gen. 19.15. Acts 12.11. Acts 27.23, 24. Johsh 10.13. 1 King. 17.6. Exod 14.22. Dan. 3.17. Dan. 6.22. Acts 28.5.","And since that time these days are called Phurim, that is, of lots: because Phur, that is, the lot, was cast into the urn. And all things that were done, are contained in the volume of this epistle, that is, of this book:",FALSE,C_Only
Matthew 8.9 (Wycliffe) - 2,0.8383934498,"Rom. 1. 23, 24, 25, 26.","and to another, Come, and he cometh;",FALSE,C_Only
Psalms 59.2 (ODRV),0.8383938074,Galatians 4. 31. •••ch ▪ 1. 25. •••. 1. 74. Rom. 1. 2. G•••. 31. 〈 … 〉. 20. 23. Rom. •. 15. ••. 2. Cor. 3. 6. 9.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
2 Chronicles 5.13 (Douay-Rheims),0.8384349346,"Isaiah 45.21. Psalm 92.15. Jam. 6.3. Ps•l. 103.14. Mathew 3.17. Mic. 7.18. Exod 34.6. Psalm 25.4. Job 36.22. Isaiah 28.26. Rom. 8.26. Psalm 32.8. Isaiah 43.2. Dan. 3.25. Psalm 23.1. Psalm 34.10. Psalm 19.11. Psalm 31.19, 20","So when they all sounded together, both with trumpets, and voice, and cymbals, and organs, and with divers kind of musical instruments, and lifted up their voice on high: the sound was heard afar off, so that when they began to praise the Lord, and to say: Give glory to the Lord for he is good, for his mercy endureth for ever: the house of God was filled with a cloud.",FALSE,C_Only
Exodus 22.14 (Wycliffe) - 1,0.838440001,Wisdom 5. 7. Jer. 9. 5. Hab. 2. 13.,"that if the lord is in presence,",FALSE,C_Only
1 Samuel 30.12 (Geneva) - 2,0.8384500146,Mathew 13. 24 25. Mathew 3. 13. Mathew 13. 48.,"for he had eaten no bread, nor drunke any water in three dayes, and three nightes.",FALSE,C_Only
Nehemiah 8.18 (Vulgate) - 0,0.8384618759,"Exod 23.2, 3, 8. Deuteronomy 16.18, 19.20.","Legit autem in libro legis Dei per dies singulos, a die primo usque ad diem novissimum.",FALSE,C_Only
1 Kings 12.5 (Douay-Rheims) - 1,0.8384640813,Luke 10.35. John 21.15 John 19.26,"Go till the third day, and come to me again.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8384767771,Acts 4.15. Exod 3.4. Jeremiah 1.6. Jonah 1.3. Math. 4.1. Zach 3.1.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8384777904,"Psalm 74.4, 5, 6, 7, 10.","The sixth Asom, the seventh David.",FALSE,C_Only
Psalms 33.1 (ODRV),0.8384843469,Prou. 1.20.21 ▪ 22.23.,"To Dauid, when he changed his countenance before Abimelech, and he dismist him, and he went away. (1. Reg. 21.)",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8384857178,"Mathew 28.18, 19, 20. John 15.14. Jam. 4.12. Isaiah 9.6, 7.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Deuteronomy 4.28 (Douay-Rheims) - 1,0.8384890556,"Isaiah 65.3, 4, 5, 6. Mark 8.18.","wood and stone, that neither see, nor hear, nor eat, nor smell.",TRUE,C_Only
2 Chronicles 33.13 (Geneva),0.8385086656,Act: 13.14 Act: 22.17,"And prayed vnto him: and God was entreated of him, and heard his prayer, and brought him againe to Ierusalem into his kingdome: then Manasseh knewe that the Lord was God.",FALSE,C_Only
Psalms 59.2 (ODRV),0.838516593,John. 1•. 13. 1. •im. •. 5. 1. John 2. •. Math. 3.17.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8385221362,"Isaiah 57.4, 12, 13. Isaiah 63.6. Ephesians 5.2, 3.4. •a. 56.4. Jam. 5.5, 6. Isaiah 1.19, 20.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.838527739,Mathew 11. 12. Act. 17. 16. Act. 14. 14,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Leviticus 20.8 (Douay-Rheims) - 0,0.8385282755,"Pro 5.15, 16, 17, 19.","Keep my precepts, and do them.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8385336995,Luk. 15. 20. Luk. 1. 16. 1. Cor. 4. 7 Iam. 1. 17,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 John 5.8 (Tyndale) - 1,0.8385567665,James 4.7: • 10 & 5: 13 ▪,) the sprete and water and bloud:,FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8385694027,John 19.2. Rev. 2.10.,"Abram, which is Abraham.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8385708332,Math. 5. John. 14. John. 8. Rom. 5. Hebrew 9.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8385732174,"Cant 1.7. & 4.1. Ezekiel 16.9 10.11.12, etc. Reu. 3.18 1. Cor. 6.10.11.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8385750651,Philip 3.6. Gal. 1.13.14. 1 Tim. 1. Acts 8.9. Act 22.26. 1 Tim. 2. 2 Cor. 6. & 11. & 3. Ephesians 3. 2 Cor. 5. 2 Cor. 3. 1 Cor. 15. Rom. 15.19. 2 Cor. 1.12. 2 Cor. 11.22. to 30.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8385826945,Mathew 8. 12. & 22. 13. & 25. 30.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8385871649,Philip 2. 13. Ephesians 5. 14. 1 Thebes 5. 11. Hos. 14. 3. Jer. 4. 1. Za. 12. 10 Zac. 4. 6. Zac. 4. 7. Zac. 4. 14.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Tobit 12.3 (Douay-Rheims),0.8385872245,"John 8.24. Ezekiel 33.11. 1 Tim. 2.4. 2 Pet. 3.9. Act. 4.11, 12. 1 John 5.11, 12.","He conducted me and brought me safe again, he received the money of Gabelus, he caused me to have my wife, and he chased from her the evil spirit, he gave joy to her parents, myself he delivered from being devoured by the fish, thee also he hath made to see the light of heaven, and we are filled with all good things through him. What can we give him sufficient for these things?",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8385902047,"Rom. 7.19, 20, 21, 23.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
