verse_id,text,verse_text,score,prediction,DS_prediction,correction,length_disparity,match
Ephesians 1.10 (Vulgate),"That in the dispensation of the fulnesse of the times, he might gather together in one all things, both which are in heauen, and which are in earth, euen in Christ:","in dispensatione plenitudinis temporum, instaurare omnia in Christo, quae in caelis et quae in terra sunt, in ipso;",0.7988256812095642,True,,,False,
Leviticus 8.25 (Douay-Rheims),"And he tooke the fat and the rumpe and all the fat that was vpon the inwards, and the kall of the liuer, and the two kidneis with their fat, and the right shoulder.","But the fat, and the rump, and all the fat that covereth the entrails, and the caul of the liver, and the two kidneys with their fat, and with the right shoulder, he separated.",0.7502726912498474,True,,,False,
1 Corinthians 2.13 (Tyndale),"Which things also we speake, not in the woordes which mans wisedome teacheth, but which the holy Ghost teacheth, comparing spirituall things with spirituall things.",which thinges also we speake not in the conynge wordes of manes wysdome but with the conynge wordes of the holy goost makynge spretuall comparesons of spretuall thinges.,0.7980654239654541,True,True,,False,True
Numbers 28.11 (Douay-Rheims),"And in the beginning of your moneths, ye shall offer a burnt offring vnto the Lord, two yong bullockes, and a ramme, and seuen lambes of a yeere olde, without spot,","And on the first day of the month you shall offer a holocaust to the Lord, two calves of the herd, one ram, and seven lambs of a year old, without blemish,",0.7602111101150513,True,False,,False,False
1 Kings 20.35 (Vulgate),"Then a certaine man of the children of the Prophets sayd vnto his neighbour by the comandement of the Lord, Smite me, I pray thee. But the man refused to smite him.",Tunc vir quidam de filiis prophetarum dixit ad socium suum in sermone Domini: Percute me. At ille noluit percutere.,0.7916920185089111,True,,,False,
Colossians 2.12 (Tyndale),"In that yee are buried with him through baptisme, in whome ye are also raised vp together through the faith of the operation of God, which raised him from the dead.",in that ye are buryed with him thorow baptism in whom ye are also rysen agayne thorowe fayth that is wrought by the operacion of god which raysed him from deeth.,0.7986064553260803,True,,,False,
Jude 1.3 (Tyndale),"Carissimi, omnem sollicitudinem faciens scribendi vobis de communi vestra salute, necesse habui scribere vobis: deprecans supercertari semel traditae sanctis fidei.",Beloved when I gave all diligence to write vnto you of the commen saluacion: it was nedfull for me to wryte vnto you to exhorte you that ye shuld continually laboure in the fayth which was once geve vnto the sayntes,0.7895147800445557,True,True,,False,True
Numbers 3.8 (Wycliffe),"They shall also keepe all the instruments of the Tabernacle of the Congregation, and haue the charge of the children of Israel to doe the seruice of the Tabernacle.","and that thei kepe the vessels of the tabernacle, and serue in the seruyce therof.",0.798329770565033,True,,,False,
Titus 1.1 (Tyndale),"Paul a seruaunt of God, and an Apostle of Iesus Christ, according to the faith of Gods elect, and the acknowledging of the trueth, which is according vnto godlines,",Paul the seruaunt of God and an Apostle of Iesu Christ to preache the fayth of goddis electe and the knowledge of that trueth which is after godlynes,0.7978841662406921,True,True,,False,True
Deuteronomy 15.17 (Wycliffe),"Then shalt thou take a naule, and perce his eare through against the doore, and he shall be thy seruant for euer: and vnto thy maid seruant thou shall doe likewise.","and thou schalt peerse his eere in the yate of thin hous, and he schal serue thee til in to the world, that is til to the iubilee, ethir fiftithe yeer; also thou schalt do in lijk maner to the handmayde.",0.7991999983787537,True,,,False,
Luke 8.32 (Vulgate),"And there was there by, an hearde of many swine, feeding on an hill: and the deuils besought him, that he would suffer them to enter into them. So he suffered them.","Erat autem ibi grex porcorum multorum pascentium in monte: et rogabant eum, ut permitteret eis in illos ingredi. Et permisit illis.",0.785947322845459,True,True,,False,True
Lamentations 4.9 (Vulgate),"They that be slaine with the sword are better, then they that are killed with hunger: for they fade away as they were striken through for the fruites of the fielde.","Teth Melius fuit occisis gladio quam interfectis fame, quoniam isti extabuerunt consumpti a sterilitate terrae.",0.7899932861328125,True,,,False,
Isaiah 55.1 (Douay-Rheims),"Omnes sitientes, venite ad aquas, et qui non habetis argentum, properate, emite, et comedite: venite, emite absque argento et absque ulla commutatione vinum et lac.","All you that thirst, come to the waters: and you that have no money make haste, buy, and eat: come ye, buy wine and milk without money, and without any price.",0.7966948747634888,True,,,False,
Jeremiah 29.3 (Douay-Rheims),"By the hand of Elasah the sonne of Shaphan and Gemariah the sonne of Hilkiah, (whom Zedekiah King of Iudah sent vnto Babel to Nebuchad-nezzar King of Babel) saying,","By the hand of Elasa the son of Saphan, and Gamarias the son of Helcias, whom Sedecias king of Juda sent to Babylon to Nabuchodonosor king of Babylon, saying:",0.7516092658042908,True,,,False,
Esther 10.6 (Douay-Rheims),"Parvus fons, qui crevit in fluvium, et in lucem solemque conversus est, et in aquas plurimas redundavit: Esther est quam rex accepit uxorem, et voluit esse reginam.","The little fountain which grew into a river, and was turned into a light, and into the sun, and abounded into many waters, is Esther, whom the king married, and made queen.",0.7922850847244263,True,,,False,
2 Timothy 1.8 (Tyndale),"Be not therefore ashamed of the testimonie of our Lord, neither of me his prisoner: but be partaker of the afflictions of the Gospel, according to the power of God,",Be not a shamed to testyfye oure lorde nether be a shamed of me which am bounde for his sake: but suffre adversite with the gospell also thorow the power of god,0.7963634729385376,True,,,False,
Zechariah 12.13 (Douay-Rheims),"familiae domus Nathan seorsum, et mulieres eorum seorsum: familiae domus Levi seorsum, et mulieres eorum seorsum: familiae Semei seorsum, et mulieres eorum seorsum:","The families of the house of Nathan apart, and their women apart: the families of the house of Levi apart, and their women apart: the families of Semei apart, and their women apart.",0.7951758503913879,True,True,,False,True
Isaiah 1.11 (Douay-Rheims),"Quo mihi multitudinem victimarum vestrarum? dicit Dominus. Plenus sum: holocausta arietum, et adipem pinguium, et sanguinem vitulorum et agnorum et hircorum, nolui.","To what purpose do you offer me the multitude of your victims, saith the Lord? I am full, I desire not holocausts of rams, and fat of fatlings, and blood of calves, and lambs, and buck goats.",0.7775315046310425,True,True,,False,True
Revelation 19.21 (Vulgate),"And the remnant were slayne with the sword of him that sitteth vpon the horse, which commeth out of his mouth, and all the foules were filled full with their flesh.","et ceteri occisi sunt in gladio sedentis super equum, qui procedit de ore ipsius: et omnes aves saturatae sunt carnibus eorum.",0.7804913520812988,True,True,,False,True
Luke 16.13 (Tyndale),"No seruant can serue two maisters; for either he shal hate the one, and loue the other; or cleaue to one, and contemne the other. You can not serue God and mammon.",No servaunt can serve .ii. masters for other he shall hate ye one and love ye other or els he shall lene to the one and despyse the other. Ye can not serve God and mammon.,0.7757735252380371,True,True,,False,True
Leviticus 23.32 (Douay-Rheims),"This shalbe vnto you a Sabbath of rest, and ye shall humble your soules: in the ninth day of the moneth at euen, from euen to euen shall ye celebrate your Sabbath.","It is a sabbath of rest, and you shell afflict your souls beginning on the ninth day of the month: from evening until evening you shall celebrate your sabbaths.",0.7900708317756653,True,,,False,
1 Timothy 4.1 (Tyndale),"Now the Spirit speaketh euidently, that in the latter times some shall depart from the faith, and shall giue heede vnto spirits of errour, and doctrines of deuils,",The sprete speaketh evydently that in the latter tymes some shall departe from the fayth and shall geve hede vnto spretes of erroure and dyvelysshe doctrine,0.7432491183280945,True,,,False,
Colossians 3.5 (Tyndale),"Mortifie therefore your members which are on the earth, fornication, vncleannes, the inordinate affection, euill concupiscence, and couetousnes which is idolatrie.",Mortifie therfore youre membres which are on the erth fornicacion vnclennes vnnaturall lust evyll concupiscece and coveteousnes which is worshippynge of ydols:,0.795315146446228,True,False,,False,False
Romans 9.8 (Vulgate),"that is to say, not they that are the children of the flesh they are the children of God: but they that are the children of the promise, are esteemed for the seed.","id est, non qui filii carnis, hi filii Dei: sed qui filii sunt promissionis, aestimantur in semine.",0.7977914810180664,True,True,,False,True
Matthew 7.6 (Wycliffe),"Giue ye not that which is holy, to dogges, neither cast ye your pearles before swine, lest they treade them vnder their feete, and turning againe, all to rent you.","Nile ye yyue hooli thing to houndis, nethir caste ye youre margaritis bifore swyne, lest perauenture thei defoulen hem with her feet, and the houndis be turned, and al to-tere you.",0.7986358404159546,True,True,,False,True
Leviticus 23.32 (Vulgate),"This shalbe vnto you a Sabbath of rest, and ye shall humble your soules: in the ninth day of the moneth at euen, from euen to euen shall ye celebrate your Sabbath.","Sabbatum requietionis est, et affligetis animas vestras die nono mensis: a vespera usque ad vesperam celebrabitis sabbata vestra.",0.78090900182724,True,True,,False,True
Numbers 26.44 (Douay-Rheims),"The sonnes of Asher after their families were: of Iimnah, the familie of the Iimnites: of Isui, the familie of the Isuites: of Beriah, the familie of the Berijtes.","The sons of Aser by their kindreds: Jemna, of whom is the family of the Jemnaites: Jessui, of whom is the family of the Jessuites: Brie, of whom is the family of the Brieites.",0.7873063683509827,True,,,False,
Exodus 25.10 (Geneva),"frame an arke of the wood setim, the length wherof shal haue two cubites & an halfe: the bredth, a cubite and an halfe: the height, likewise a cubite and an halfe.","They shall make also an Arke of Shittim wood, two cubites and an halfe long, and a cubite and an halfe broade, and a cubite and an halfe hie.",0.7856221795082092,True,True,,False,True
Numbers 26.44 (AKJV),"The sonnes of Asher after their families were: of Iimnah, the familie of the Iimnites: of Isui, the familie of the Isuites: of Beriah, the familie of the Berijtes.",Of the children of Asher after their families: Of Iimna the family of the Iimnites: Of Iesui the family of the Iesuites: Of Beriah the family of the Beriites.,0.7810068130493164,True,,,False,
