ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Genesis 10.16,"Genesis 10.16 and the Jebusites, the Amorites, the Girgashites,",Genesis 10.16,AKJV,"Genesis 10.16 And the Iebusite, and the Emorite, and the Girgasite,",3.0,True,False,
Genesis 10.29,"Genesis 10.29 Ophir, Havilah, and Jobab; all these were the sons of Joktan.",Genesis 10.29,Wycliffe,Genesis 10.29 alle these weren the sones of Jectan.,,True,False,
Genesis 10.29,"Genesis 10.29 Ophir, Havilah, and Jobab; all these were the sons of Joktan.",Genesis 10.28,Wycliffe,"Genesis 10.28 and Deda, and Ebal, and Abymahel, Saba, and Ofir, and Euila, and Jobab;",2.0,False,False,
Genesis 10.29,"Genesis 10.29 Ophir, Havilah, and Jobab; all these were the sons of Joktan.",Genesis 10.27,Wycliffe,"Genesis 10.27 and Asamoth, Jare, and Adhuram, and Vsal,",4.0,False,False,
Genesis 16.14,Genesis 16.14 Therefore the well was called Beer-lahai-roi; it lies between Kadesh and Bered.,Genesis 16.14,Wycliffe,"Genesis 16.14 Therfor sche clepide thilke pit, the pit of hym that lyueth and seeth me; thilk pit is bitwixe Cades and Barad.",,True,False,
Genesis 17.13,"Genesis 17.13 both he who is born in your house and he who is bought with your money, shall surely be circumcised. So shall my covenant be in your flesh an everlasting covenant.",Genesis 17.11,ODRV,"Genesis 17.11 and you shal circumcise the flesh of your prepuce, that it may be for a signe of the couenant betwen me and you.",0.0,False,False,
Genesis 17.13,"Genesis 17.13 both he who is born in your house and he who is bought with your money, shall surely be circumcised. So shall my covenant be in your flesh an everlasting covenant.",Genesis 17.12,ODRV,"Genesis 17.12 An infant of eight daies shalbe circumcised among you, al malekind in your generations: aswel the homebred shal be circumcised, as the bought seruant of whosoeuer he is, not of your stocke:",1.0,False,False,
Genesis 17.13,"Genesis 17.13 both he who is born in your house and he who is bought with your money, shall surely be circumcised. So shall my covenant be in your flesh an everlasting covenant.",Genesis 17.14,ODRV,"Genesis 17.14 The male, whose flesh of his prepuce shal not be circumcised, that soule shalbe destroied out of his people: because he hath broken my couenant.",2.0,False,False,
Genesis 17.13,"Genesis 17.13 both he who is born in your house and he who is bought with your money, shall surely be circumcised. So shall my covenant be in your flesh an everlasting covenant.",Genesis 17.13,ODRV,Genesis 17.13 and my couenant shal be in your flesh for a perpetual couenant.,3.0,True,False,
Genesis 26.11,"Genesis 26.11 So Abimelech warned all the people, saying, ""Whoever touches this man or his wife shall surely be put to death.""",Genesis 26.10,Vulgate,"Genesis 26.10 Dixitque Abimelech: Quare imposuisti nobis? potuit coire quispiam de populo cum uxore tua, et induxeras super nos grande peccatum. Præcepitque omni populo, dicens:",0.0,False,False,
Genesis 26.11,"Genesis 26.11 So Abimelech warned all the people, saying, ""Whoever touches this man or his wife shall surely be put to death.""",Genesis 26.11,Vulgate,"Genesis 26.11 Qui tetigerit hominis hujus uxorem, morte morietur.",3.0,True,False,
Genesis 30.12,Genesis 30.12 Leah's servant Zilpah bore Jacob a second son.,Genesis 30.12,Vulgate,Genesis 30.12 Peperit quoque Zelpha alterum.,,True,False,
Genesis 30.12,Genesis 30.12 Leah's servant Zilpah bore Jacob a second son.,Genesis 30.20,Vulgate,"Genesis 30.20 And Leah said, God hath endued me with a good dowry: Now will my husband dwel with me, because I haue borne him sixe sonnes: and shee called his name Zebulun.",4.0,False,False,
Genesis 30.12,Genesis 30.12 Leah's servant Zilpah bore Jacob a second son.,Genesis 30.14,Vulgate,"Genesis 30.14 Egressus autem Ruben tempore messis triticeæ in agrum, reperit mandragoras, quas matri Liæ detulit. Dixitque Rachel: Da mihi partem de mandragoris filii tui.",2.0,False,False,
Genesis 30.12,Genesis 30.12 Leah's servant Zilpah bore Jacob a second son.,Genesis 30.14,Wycliffe,"Genesis 30.14 Forsothe Ruben yede out in to the feeld in the tyme of wheete heruest, and foond mandragis, whiche he brouyte to Lya, his modir. And Rachel seide, Yyue thou to me a part of the mandragis of thi sone.",0.0,False,False,
Genesis 30.12,Genesis 30.12 Leah's servant Zilpah bore Jacob a second son.,Genesis 30.10,Wycliffe,"Genesis 30.10 And whanne Selfa aftir conseyuyng childide a sone, Lya seide, Blessidly;",3.0,False,False,
Genesis 30.12,Genesis 30.12 Leah's servant Zilpah bore Jacob a second son.,Genesis 30.12,Wycliffe,"Genesis 30.12 Also Selfa childide anothir sone,",,True,False,
Genesis 30.5,Genesis 30.5 And Bilhah conceived and bore Jacob a son.,Genesis 30.4,Vulgate,Genesis 30.4 And shee gaue him Bilhah her handmayd to wife: and Iacob went in vnto her.,0.0,False,False,
Genesis 30.5,Genesis 30.5 And Bilhah conceived and bore Jacob a son.,Genesis 30.5,Vulgate,"Genesis 30.5 ingresso ad se viro, concepit, et peperit filium.",3.0,True,False,
Genesis 30.7,Genesis 30.7 Rachel's servant Bilhah conceived again and bore Jacob a second son.,Genesis 30.8,Vulgate,"Genesis 30.8 pro quo ait Rachel: Comparavit me Deus cum sorore mea, et invalui: vocavitque eum Nephthali.",2.0,False,False,
Genesis 30.7,Genesis 30.7 Rachel's servant Bilhah conceived again and bore Jacob a second son.,Genesis 30.5,Vulgate,"Genesis 30.5 ingresso ad se viro, concepit, et peperit filium.",3.0,False,False,
Genesis 30.7,Genesis 30.7 Rachel's servant Bilhah conceived again and bore Jacob a second son.,Genesis 30.7,Vulgate,"Genesis 30.7 Rursumque Bala concipiens, peperit alterum,",,True,False,
Genesis 30.7,Genesis 30.7 Rachel's servant Bilhah conceived again and bore Jacob a second son.,Genesis 30.9,Vulgate,"Genesis 30.9 Sentiens Lia quod parere desiisset, Zelpham ancillam suam marito tradidit.",1.0,False,False,
Genesis 30.7,Genesis 30.7 Rachel's servant Bilhah conceived again and bore Jacob a second son.,Genesis 30.4,Vulgate,Genesis 30.4 And shee gaue him Bilhah her handmayd to wife: and Iacob went in vnto her.,0.0,False,False,
Genesis 34.22,Genesis 34.22 Only on this condition will the men agree to dwell with us to become one people- when every male among us is circumcised as they are circumcised.,Genesis 34.22,Wycliffe,"Genesis 34.22 O thing is, for which so greet good is dilaied; if we circumciden oure malis, and suen the custom of the folc,",,False,False,
Genesis 34.22,Genesis 34.22 Only on this condition will the men agree to dwell with us to become one people- when every male among us is circumcised as they are circumcised.,Genesis 34.24,Wycliffe,"Genesis 34.24 And alle men assentiden, and alle malis weren circumcidid.",3.0,False,False,
Genesis 34.22,Genesis 34.22 Only on this condition will the men agree to dwell with us to become one people- when every male among us is circumcised as they are circumcised.,Genesis 34.14,Wycliffe,"Genesis 34.14 And they saide vnto them, wee cannot doe this thing, to giue our sister to one that is vncircumcised: for that were a reproch vnto vs.",4.0,False,False,
Genesis 34.22,Genesis 34.22 Only on this condition will the men agree to dwell with us to become one people- when every male among us is circumcised as they are circumcised.,Genesis 34.15,Wycliffe,"Genesis 34.15 But in this will we consent vnto you: If ye will be as we be, that euery male of you be circumcised:",2.0,True,False,
Genesis 34.22,Genesis 34.22 Only on this condition will the men agree to dwell with us to become one people- when every male among us is circumcised as they are circumcised.,Genesis 34.23,Wycliffe,"Genesis 34.23 bothe her substaunce, and scheep, and alle thingis which thei welden, schulen be oure; oneli assente we in this, that we dwelle to gidere, and make o puple.",1.0,False,False,
Genesis 34.22,Genesis 34.22 Only on this condition will the men agree to dwell with us to become one people- when every male among us is circumcised as they are circumcised.,Genesis 34.23,Wycliffe,"Genesis 34.23 Shall not their cattell, and their substance, and euery beast of theirs bee ours? onely let vs consent vnto them, and they will dwell with vs.",0.0,False,False,
Genesis 34.24,"Genesis 34.24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.",Genesis 34.26,Wycliffe,"Genesis 34.26 thei killiden Emor and Sichem togidere, and token Dyna, her sistir, fro the hous of Sichem.",0.0,False,False,
Genesis 34.24,"Genesis 34.24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.",Genesis 35.5,Wycliffe,"Genesis 35.5 And they iourneyed: and the terrour of God was vpon the cities that were round about them, and they did not pursue after the sonnes of Iacob.",3.0,False,False,
Genesis 34.24,"Genesis 34.24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.",Genesis 34.24,Wycliffe,"Genesis 34.24 And alle men assentiden, and alle malis weren circumcidid.",,True,False,
Genesis 34.24,"Genesis 34.24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.",Genesis 34.26,Vulgate,"Genesis 34.26 Hemor et Sichem pariter necaverunt, tollentes Dinam de domo Sichem sororem suam.",0.0,False,False,
Genesis 34.24,"Genesis 34.24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.",Genesis 35.5,Vulgate,"Genesis 35.5 And they iourneyed: and the terrour of God was vpon the cities that were round about them, and they did not pursue after the sonnes of Iacob.",2.0,False,False,
Genesis 34.24,"Genesis 34.24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.",Genesis 34.24,Vulgate,"Genesis 34.24 Assensique sunt omnes, circumcisis cunctis maribus.",,True,False,
Genesis 36.25,Genesis 36.25 These are the children of Anah: Dishon and Oholibamah the daughter of Anah.,Genesis 36.27,Vulgate,"Genesis 36.27 Hi quoque filii Eser: Balaan, et Zavan, et Acan.",3.0,False,False,
Genesis 36.25,Genesis 36.25 These are the children of Anah: Dishon and Oholibamah the daughter of Anah.,Genesis 36.25,Vulgate,"Genesis 36.25 habuitque filium Dison, et filiam Oolibama.",4.0,True,False,
Genesis 36.25,Genesis 36.25 These are the children of Anah: Dishon and Oholibamah the daughter of Anah.,Genesis 36.23,Vulgate,"Genesis 36.23 Et isti filii Sobal: Alvan et Manahat et Ebal, et Sepho et Onam.",1.0,False,False,
Genesis 36.25,Genesis 36.25 These are the children of Anah: Dishon and Oholibamah the daughter of Anah.,Genesis 36.24,Vulgate,"Genesis 36.24 Et hi filii Sebeon: Aja et Ana. Iste est Ana qui invenit aquas calidas in solitudine, cum pasceret asinos Sebeon patris sui:",0.0,False,False,
Genesis 36.25,Genesis 36.25 These are the children of Anah: Dishon and Oholibamah the daughter of Anah.,Genesis 36.18,Vulgate,"Genesis 36.18 And these are the sonnes of Aholibamah Esaus wife: duke Ieush, duke Iaalam, duke Korah: these were the dukes that came of Aholibamah the daughter of Anah Esaus wife.",2.0,False,False,
Genesis 36.27,"Genesis 36.27 These are the sons of Ezer: Bilhan, Zaavan, and Akan.",Genesis 36.29,Wycliffe,"Genesis 36.29 These weren the duykis of Horreis; duyk Jothan, duyk Sobal, duyk Sebeon, duyk Ana, duyk Dison, duyk Heser, duik Disan;",4.0,False,False,
Genesis 36.27,"Genesis 36.27 These are the sons of Ezer: Bilhan, Zaavan, and Akan.",Genesis 36.26,Wycliffe,"Genesis 36.26 And these weren the sones of Disan; Amadan, and Jesban, and Jethran, and Charan.",3.0,False,False,
Genesis 36.27,"Genesis 36.27 These are the sons of Ezer: Bilhan, Zaavan, and Akan.",Genesis 36.27,Wycliffe,"Genesis 36.27 Also these weren the sones of Heser; Baalan, and Zeuan, and Acham.",,True,False,
Genesis 36.27,"Genesis 36.27 These are the sons of Ezer: Bilhan, Zaavan, and Akan.",Genesis 36.26,Wycliffe,"Genesis 36.26 And these are the children of Dishon: Hemdan and Eshban, & Ithran, and Cheran.",1.0,False,False,
Genesis 36.28,Genesis 36.28 These are the sons of Dishan: Uz and Aran.,Genesis 36.27,Vulgate,"Genesis 36.27 The children of Ezer are these: Bilhan and Zaauan, and Akan.",4.0,False,False,
Genesis 36.28,Genesis 36.28 These are the sons of Dishan: Uz and Aran.,Genesis 36.26,Vulgate,"Genesis 36.26 And these are the children of Dishon: Hemdan and Eshban, & Ithran, and Cheran.",3.0,False,False,
Genesis 36.28,Genesis 36.28 These are the sons of Dishan: Uz and Aran.,Genesis 36.29,Vulgate,"Genesis 36.29 Hi duces Horræorum: dux Lotan, dux Sobal, dux Sebeon, dux Ana,",2.0,False,False,
Genesis 36.28,Genesis 36.28 These are the sons of Dishan: Uz and Aran.,Genesis 36.26,Vulgate,"Genesis 36.26 Et isti filii Dison: Hamdan, et Eseban, et Jethram, et Charan.",1.0,False,False,
Genesis 36.28,Genesis 36.28 These are the sons of Dishan: Uz and Aran.,Genesis 36.27,Vulgate,"Genesis 36.27 Hi quoque filii Eser: Balaan, et Zavan, et Acan.",0.0,False,False,
Genesis 36.28,Genesis 36.28 These are the sons of Dishan: Uz and Aran.,Genesis 36.28,Vulgate,Genesis 36.28 Habuit autem filios Disan: Hus et Aram.,,True,False,
Genesis 36.42,"Genesis 36.42 Kenaz, Teman, Mibzar,",Genesis 36.41,Vulgate,"Genesis 36.41 dux Oolibama, dux Ela, dux Phinon,",0.0,False,False,
Genesis 36.42,"Genesis 36.42 Kenaz, Teman, Mibzar,",Genesis 36.26,Vulgate,"Genesis 36.26 And these are the children of Dishon: Hemdan and Eshban, & Ithran, and Cheran.",1.0,False,False,
Genesis 36.42,"Genesis 36.42 Kenaz, Teman, Mibzar,",Genesis 36.28,Vulgate,"Genesis 36.28 The children of Dishan are these: Uz, and Aran.",4.0,False,False,
Genesis 36.42,"Genesis 36.42 Kenaz, Teman, Mibzar,",Genesis 36.42,Vulgate,"Genesis 36.42 dux Cenez, dux Theman, dux Mabsar,",3.0,True,False,
Genesis 37.5,"Genesis 37.5 Now Joseph had a dream, and when he told it to his brothers they hated him even more.",Genesis 37.3,Wycliffe,"Genesis 37.3 Now Israel loued Ioseph more then all his children, because he was the sonne of his old age: and he made him a coat of many colours.",1.0,False,False,
Genesis 37.5,"Genesis 37.5 Now Joseph had a dream, and when he told it to his brothers they hated him even more.",Genesis 37.4,Wycliffe,"Genesis 37.4 Forsothe hise britheren sien that he was loued of the fader more than alle, and thei hatiden hym, and myyten not speke ony thing pesibli to hym.",0.0,False,False,
Genesis 37.5,"Genesis 37.5 Now Joseph had a dream, and when he told it to his brothers they hated him even more.",Genesis 37.5,Wycliffe,"Genesis 37.5 And it bifelde that he telde to hise britheren a sweuene seyn, which cause was the seed of more hatrede.",,True,False,
Genesis 37.5,"Genesis 37.5 Now Joseph had a dream, and when he told it to his brothers they hated him even more.",Genesis 37.3,Wycliffe,"Genesis 37.3 Forsothe Israel louyde Joseph ouer alle hise sones, for he hadde gendrid hym in eelde; and he made to Joseph a cote of many colours.",2.0,False,False,
Genesis 37.5,"Genesis 37.5 Now Joseph had a dream, and when he told it to his brothers they hated him even more.",Genesis 37.2,Wycliffe,"Genesis 37.2 These are the generations of Iacob: Ioseph being seuenteene yeeres old, was feeding the flocke with his brethren, and the lad was with the sonnes of Bilhah, and with the sonnes of Zilpah, his fathers wiues: and Ioseph brought vnto his father their euill report.",4.0,False,False,
Genesis 38.28,"Genesis 38.28 And when she was in labor, one put out a hand, and the midwife took and tied a scarlet thread on his hand, saying, ""This one came out first.""",Genesis 38.30,ODRV,"Genesis 38.30 Afterward his brother came forth, in whose hand was the skarelet string: whom she called Zara.",1.0,False,False,
Genesis 38.28,"Genesis 38.28 And when she was in labor, one put out a hand, and the midwife took and tied a scarlet thread on his hand, saying, ""This one came out first.""",Genesis 38.28,ODRV,Genesis 38.28 This shal come forth the former.,,False,False,
Genesis 38.28,"Genesis 38.28 And when she was in labor, one put out a hand, and the midwife took and tied a scarlet thread on his hand, saying, ""This one came out first.""",Genesis 38.29,ODRV,"Genesis 38.29 But he drawing backe his hand, the other came forth: and the woman said: Why is the partition diuided for thee? and for this cause called his name Phares.",2.0,False,False,
