id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
B07183,S90391,1426.5,"The prophecie of Agabus, concerning a generall famine to come vpon the worlde: togither with a beneuolence for the most distressed: / set out by Peter Barker minister at Stoure-Paine..","Barker, Peter, preacher of Gods word.",Printed by Thomas Creede,London,"Bible.; N.T.; Acts XXI, 27; Sermons; Early works to 1800.; Sermons, English; 16th century; Early works to 1800.",1597
B05935,R184509,S4819,"A sermon preached in S. George's Church Southwark, at the funeral of that pious and worthy gentlewoman, Mrs. Frances Fenn. / By R. Sparke ...","Sparke, Robert.",Printed by T James for Joseph Collyer,London,"Fenn, Frances,; Mrs.; Bible.; O.T.; Genesis XXIII, 2; Sermons.; Sermons, English; 17th century.; Funeral sermons; Early works to 1800.",1679
B09905,W4600,R2091,"The possibility of God's forsaking a people, that have been visibly near & dear to him together with the misery of a people thus forsaken, set forth in a sermon preached at Weathersfield, Nov. 21. 1678. Being a day of fast and humiliation. / By Mr. Joseph Rowlandson ...","Rowlandson, Joseph, 1631?-1678.",Printed for John Ratcliffe John Griffin,Boston in New England,"Bible.; O.T.; Jeremiah XXIII, 33; Sermons; Early works to 1800.; Sermons, American; 17th century.; Congregational churches; Sermons; Early works to 1800.",1682
B02593,R174230,C947A,"A sermon preached at the assises held at York, July the 23d. 1683. Not long after the discovery of the late horrid conspiracy against his Majesties person and government. / By Henry Constantine, M.A.","Constantine, Henry.",Printed by J Grantham for Isaac Cleave at the Star next to Serjeants Inn in Chancery Lane,London,"Bible.; O.T.; Proverbs XXV, 5; Sermons; 17th century.; Rye House Plot, 1683; Sermons.; Assize sermons; England; 17th century.",1683
B02297,R174126,C5538A,"A comforting farewel-word, to the Lords trembling-hearted peoples, at the removal of the cloud of His glory from the sanctuary, applyed as a present cordiall, against their heart-faintings.",Anonymous,s n,London,"Bible.; N.T.; John XVI, 22; Sermons; 17th century.; Sermons, English; 17th century.",1664
B00218,S124444,143,"The trauellers ioy: or, A sermon on the third verse of the second chapter of Salomons song. By Master Iohn Adamson, minister of the Word of God at Liberton.","Adamson, John, d. 1653.",Printed by Iohn Hauiland for Henry Bell,London,"Bible.; Bible.; Song of Solomon II, 3; Sermons; Early works to 1800.; Sermons, English; 17th century.",1623
B01752,R170739,B3911,"The sword of the Lord and of Gideon to this is subjoined a prayer for an armie going to battell, and a thanksgiving after the victorie. / By M. Zachary Boyd, preacher of Gods word at Glasgow.","Boyd, Zacharie, 1585?-1653.",By George Anderson,Printed at Glasgow,"Bible.; O.T.; Psalms; Commentaries; Early works to 1800.; Great Britain; History; Civil War, 1642-1649; Sermons; Early works to 1800.",1643
B04401,R180217,M27,"Mortality represented, and practically improven in a sermon preached at the funerals of the pious and reverend Mr. James Fullarton late minister at St. Ninians. / By a presbyter of the Church of Scotland.",Anonymous,Printed by the heir of Andrew Anderson,Edinburgh,"Fullarton, James, d. 1687; Death and burial; Early works to 1800.; Bible.; O.T.; Isaiah.; XL, 6; Sermons; Early works to 1800.; Death; Sermons; Early works to 1800.; Christian life; Sermons; Early works to 1800.",1687
B03145,R176803,E3555C,"The pilgrims port or The weary mans rest in the grave opened and improved in a sermon, at the funeral of the Honorable Ms. Margaret Marwood, wife to Hen Marwood Esq; together with a character of the deceased gentlewoman; briefly describing the tenure of her life, and the manner of her death. / By Geo. Ewbancke, chaplain to ... Geo. Marwood, Esq.","Ewbancke, George.",Printed for Charls Tyus and for R Lambert,London,"Marwood, Margaret.; Bible.; O.T.; Job III, 17; Sermons; Early works to 1800.; Funeral sermons, English; 17th century.",1660
B01212,None,None,"The Christian combate, or, A treatise of afflictions, with a prayer and meditation of the faithfull soule, and a sermon vpon the 50. Psal. vers. 15. / By Master Peter Du Moulin, minister of the word of God, and professor of divinity, in the Vniuersity of Sedan. ; faithfully translated into English by Iohn Bulteel, minister of the word of God, in the French church of Canterbury..","Du Moulin, Pierre, 1568-1658.; J. B. (John Bulteel), d. 1669.",Printed by F K for I Budge and N Newbery and are to be sold at the Greene Dragon in Pauls Churchyard,London,"Bible.; O.T.; Psalms L, 15; Sermons; Early works to 1800.; Reformed church; France; Early works to 1800.; Suffering; Religious aspects; Reformed churches; Early works to 1800.",1600
B09887,R233804,R1597AB,"Josephus redivivus: or, Innocencie  violated and vindicated. In a sermon preached on the publike day of Thanksgiving, in Wandsworth in Surey by the vicar there.  On Thursday May the 24th, 1660.","Roberts, Hugh, fl. 1660.",Printed by James Cottrel for Humphrey Robinson at the Three Pigeons in St Paul s Church Yard,London,"Bible.; O. T.; Genesis, 37, 8; Sermons.; Fasts and feasts; England; Early works to 1800.; Sermons, English; 17th century.",1660
B08856,R174311,C6975A,"A sermon preached in Lent before the King at White-Hall by the right reverend father in God, Herbert, Lord Bishop of Hereford.","Croft, Herbert, 1603-1691.",Printed for Charles Harper at the Flower de Luce over against St Dunstan s Church in Fleetstreet,London,"Bible.; N. T.; Philemon 1, 21; Sermons.; Sermons, English; 17th century.; Lenten sermons; Early works to 1800.",1676
B04710,R187082,P2312A,"A short brotherly examination of a sermon. At first preached by Mr Salomon Saffery, and after published in print; intituled, Part of a discourse, tending only to invite those that believe in Christ, to be conformable to him by baptisme. But intending to disswade from infant-baptisme. / By Robert Pittillok, a Scottish man.","Pittilloh, Robert, 1621?-1698.",by Evan Tyler,Printed at Leith,"Saffery, Salomon.; Part of a discourse, tending only to invite those that believe in Christ, to be conformable to him by baptisme. But intending to disswade from infant-baptisme.; Church of Scotland; Sermons; 17th century.; Bible.; O.T.; Isaiah XLIII, 22; Commentaries; Early works to 1800.; Baptism; Sermons; Early works to 1800.",1652
B03937,R179321,K210,"Mr. Keith's sermon, preach'd on May the 12th, 1700. At Dr. Bedford's church, being Saint George Butolphs-Lane, by Billings-Gate. On Luke the 1st and verse 6th.","Keith, George, 1639?-1716.",Printed for the author and sold by most booksellers of London and Westminster,London,"Bible.; N.T.; Luke I, 6; Sermons; 17th century.; Society of Friends; Doctrines; Sermons; 17th century.; Sermons, English; 17th century.",1700
B08803,R233164,C5335,"Several discourses concerning the actual Providence of God. Divided into three parts. The first, treating concerning the notion of it, establshing the doctrine of it, opening the principal acts of it, preservation and government of created beings. With the particular acts, by which it so preserveth and governeth them.  The second, concerning the specialities of it, the unseachable things of it, and several observable things in its motions.  The third, concerning the dysnoēta, or hard chapters of it, in which an attempt is made to solve several appearances of difficulty in the motions of Providence, and to vindicate the justice, wisdom, and holiness of God, with the reasonableness of his dealing in such motions. / By John Collinges ...","Collinges, John, 1623-1690.",Printed for Tho Parkhurst and are to be sold by Edward Giles,London,"Providence and government of God; Sermons; Early works to 1800.; Theology, Doctrinal; Early works to 1800.; Sermons, English; 17th century.",1678
B08159,S123735,23819.5,"An answer to that question, Hovv farre it is lavvfvll to flee in the time of the plagve extracted out of a sermon preached in Alderman-bury, / by Thomas Taylor..","Taylor, Thomas, 1576-1632.",Printed by T P for Iohn Bartlet,London,"Bible.; O.T.; Proverbs XXII, 3; Sermons.; Sermons; England; 17th century.; Plague; England; Sermons; Early works to 1800.; Broadsides; England; 17th century.",1636
B02276,R174086,C5340A,"The spouses hidden glory, and faithfull leaning upon her wellbeloved. Wherein is laid down the soules glory in Christ, and the way by which the soule comes to Christ. Delivered in two lecture sermons in St. Andrewes church in Norwich. / By Iohn Collings Master of Arts, and preacher of Gods word in Saviours parish in Norwich.","Collinges, John, 1623-1690.",Printed for William Franckling and are to bee sold at his shop near the signe of the George in Norwich,London,"Jesus Christ; Knowableness; Sermons; 17th century.; Bible.; O.T.; Song of Solomon VIII, 5; Sermons; 17th century.; God; Worship and love; Sermons; 17th century.; Love; Religious aspects; Christianity; Sermons; 17th century.; Sermons, English; 17th century.",1646
B09520,W19638,M1167,"The way to excel. Meditations, awakened by the death of the reverend Mr. Joshua Moodey; with some short character of the eminent person: who slept in Jesus, 4d. 5 m. 1697.  In the sixty fifth year of his age / by Cotton Mather.","Mather, Cotton, 1663-1728.",Printed by B Green and J Allen,Boston in N E,"Moodey, Joshua, 1633?-1697; Death and burial.; Funeral sermons; Massachusetts; Early works to 1800.; Sermons, American; Massachusetts; Early works to 1800.",1697
B06421,R185967,V282A,"A sermon preached at Windsor before his Majesty, the second Sunday after Easter, 1684. by John Archbishop of Tuam.","Vesey, John, 1636-1716.",Printed for Robert Clavel and are to be sold by Samuel Helsham bookseller in Dublin,London,"Bible.; O.T.; Psalms LXXXII, 6-7; Sermons.; Sermons, English; 17th century.",1684
B09543,W24941,M2522,"The great sin of formality in God's worship: or, The formal worshipper proved a lyar and deceiver. Being the subject of a sermon preacht on the weekly lecture in Boston. / By Joshua Moodey ...","Moodey, Joshua, 1633?-1697.",Printed by Benjamin Harris and John Allen at the London Coffee House And are to be sold by Richard Wilkins,Boston,"Bible.; O.T.; Hosea XI, 12; Sermons.; Worship; Early works to 1800.; Sermons, American; 17th century.",1691
B08841,W38820,C6473A,"A meet help, or, A wedding sermon preached at New-Castle in New-England, June 19th  1694, at the marriage of Mr. John Clark, and Mrs. Elizabeth Woodbridge / by Mr. John Cotton.","Cotton, John, 1658-1710.",Printed by B Green and J Allen sold by Michael Perry,Boston,"Clark, John.; Woodbridge, Elizabeth, 1673-1729.; Wedding sermons; Massachusetts; Early works to 1800.; Sermons; Massachusetts; Early works to 1800.",1699
B04652,R181128,O6,"Salvation improved: in a sermon upon the 16th of April, 1696. : Being the day of solemn thanksgiving for the preservation of His Majesty's sacred person, from barbarous assassination; and of this kingdom, from French invasion. / Preached at Oswestry, by J.O. minister of the Gospel.","Owen, James, 1654-1706.",Printed for J Salusbury at the Rising Sun in Cornhil,London,"William; III,; King of England, 1650-1702; Assassination attempt, 1696.; Bible.; O.T.; Psalms CXLIV, 10; Sermons.; Sermons, English; 17th century.",1696
B00055,S123109,11347,"Love and obedience or, Christs precept and promise. Being a sermon preached on Whitsunday last, 28 of May, 1637. in Guild-hall chappell, before the right honorable the Lord Major of this city of London.","Freake, William",Printed by Iohn Okes dwelling in little Saint Bartholomewes,London,"Bible.; N.T.; John XIV, 15-16; Sermons; Early works to 1800.; Sermons, English; 17th century.",1637
B09324,R179117,J828A,"Godly and wholsome doctrine and necessary for these times being the second part of the homily concerning the Holy Ghost dissolving this doubt wheter all men rightly challenge to themselves the Holy Ghost, or no?",Anonymous,Printed for Sam Thomason,London,"Holy Spirit; Sermons; Early works to 1800.; Sermons, English; 17th century.; Broadsides; England; 17th century.",1685
B01041,S91416,5106.5,[Two notable sermones lately preached at Pauls Crosse Anno 1544],"Chedsey, William.; Scott, Cuthbert, d. 1565.",by Johannes Herford at the costs and charges Robert Toye dwellynge in Paules church yarde at the sygne of the Bell,Jmprynted at London in Aldersgate strete,"Sermons, English; 16th century.",1545
B03547,R177746,G2269A,"Urim and Thummim. Light and truth. / Being the two last sermons preached by Mr. John Guthry, July 17. 1669, in reference to indulgence.","Guthrie, John, 1632-1669.",s n,Scotland,"Bible.; O.T.; Psalms; XLIII, 3; Sermons.; Christian life; Sermons; Protestant authors; Early works to 1800.",1669
B02484,R175851,C7027B,"Hebdomada magna, or The great weeke of Christs passion. Handled by way of exposition upon the fourth article of the Apostles Creed: He suffered under Pontius Pilate; was crucified, dead, buried. / By John Crompe, Master of Arts of C.C.C. in Cambridge, and vicar of Thornham in Kent. First preached in his parish church, and now enlarged as here followes for more publike use.","Crompe, John.",Printed by Stephen Bulkley for Henry Twyford and are to be sold at the three Daggers in Fleetstreet neare the Inner Temple Gate,London,"Jesus Christ; Passion; Early works to 1800.; Apostles' Creed; Commentaries; 17th century.; Sermons, English; 17th century.",1641
