Text,Index,Phrase,Citations
,1347,Rom. 8. 1•.,2 Corinthians 10.4; 2 Corinthians 10.5; 2 Corinthians 10.6
,1347,"2 Cor. 10.4, 5, 6",
Eph. 6. 12.1• and 2.2.,1348,Eph. 6. 12.1• & 2.2.,Ephesians 6.12.1•
Psa. 10. •.,1349,Psa. 10. •.,Psalms 10.•
Ier. 18. 1•.,1350,Ier. 18. 1•.,Jeremiah 18.1•
Ion. 1. 1•.,1351,Ion. 1. 1•.,Jonah 1.1•
Esay 48. 2•.,1352,Esay 48. 2•.,Isaiah 48.2•
Iob 27. 1•.,1353,Iob 27. 1•.,Job 27.1•
Rev. 21. •.,1354,Rev. 21. •.,Revelation 21.•
Num. 25. •. •.,1355,Num. 25. •. •.,Numbers 25.•.•
Iam. 1.21. Mat. 18. 1•. Mark. 16.16.,1356,Iam. 1.21.,James 1.21
,1356,Mat. 18. 1•.,Matthew 18.1•
,1356,Mark. 16.16.,Mark 16.16
"Iob 21. 1• 15. Mal 3.14, 15.",1357,Iob 21. 1• 15.,Job 21.1• 15
,1357,"Mal 3.14, 15.",Malachi 3.14; Malachi 3.15
"Ioh. 12. 4•. Rom. 8.7. Heb. 12.3. Act. 13.45. Act. 28.23. 1 Ioh. 1.1, 2. Gal. 1.12.",1358,Ioh. 12. 4•.,John 12.4•
,1358,Rom. 8.7.,Romans 8.7
,1358,Heb. 12.3.,Hebrews 12.3
,1358,Act. 13.45.,Acts 13.45; Acts 28.23; Acts 28.1
,1358,Act. 28.23. 1,1 John 1.1; 1 John 1.2
,1358,"1 Ioh. 1.1, 2.",Galatians 1.12
,1358,Gal. 1.12.,
2 Tim. 2. •.,1359,2 Tim. 2. •.,2 Timothy 2.•
"A birth not of bloud, nor of the will of the flesh, no• of the will of man, but of God, Ioh. 1. 1•. 1 Ioh. 3.9.",1360,Ioh. 1. 1•. 1,John 1.1•.1
,1360,1 Ioh. 3.9.,1 John 3.9
Antiq. Iud. l. •. 1. cap 11.,1361,Iud. l. •. 1. cap 11.,Jude 50 •.1.11
Mark 1. 3• …. 38.,1362,Mark 1. 3•,Mark 1.3•
Rom 8. 2• ….,1363,Rom 8. 2•,Romans 8.2•
Iam 4. 1. 4. 1. Pet. 2. • … 1.,1364,Iam 4. 1. 4.,James 4.1; James 4.4
,1364,1. Pet. 2. • 1.,1 Peter 2.• 1
Phil. • …. 21. Esay 56. • … 1. Ezek. 34. 2.,1365,Esay 56. • 1.,Isaiah 56.• 1
,1365,Ezek. 34. 2.,Ezekiel 34.2
Iam. 1. • ….,1366,Iam. 1. •,James 1.•
Psal. 19. • ….,1367,Psal. 19. •,Psalms 19.•
Esai. 5. 2• ….,1368,Esai. 5. 2•,Isaiah 5.2•
Sacros Scripturae libros • … ull us inimicus cognoscere sinitur. Aug. de Mor. Eccles• …. l. 1. c. 25. Si voluntatem Dei nosse quisquam desiderat fiat Amicus Deo — Hoc si haberent non essent Haeretici. Idem de Gen. contr. Manich• … os. l. • …. c. 2.,1369,os. l. •,Hosea 50 •
Rom. 11. 32. Gal. 3. 2• ….,1370,Rom. 11. 32.,Romans 11.32
,1370,Gal. 3. 2•,Galatians 3.2•
Gal. 3. 10. 13. 2. Cor. • …. 7. Mark. 16. 16. 1. Cor. 14. • … 5.,1371,Gal. 3. 10. 13.,Galatians 3.10; Galatians 3.13
,1371,Mark. 16. 16.,Mark 16.16
,1371,1. Cor. 14. • 5.,1 Corinthians 14.• 5
"Prov. 22. 15. 1. Cor. 3. 19. Ier. 8. 9. Rom. 1. 21. E• … cles 9. 3. Heb. 3. 12. Psal. 1 c 6. 24. Psal. 78. 18, 19, 20, 12. Mat 15. 19. Heb 4. 1• …. Iam. 3. 6. Ier. 6. 10. Rom. 8. 7. Ier. 2. 27. Neh. 9. 29. Ma• …. 1. 13. Zach. 7. 11. Libertas as Arbi• … perijt qu• … ntum ad Iu• … itam, non quantum ad naturam aut peccatum. Vid. • … ag. cont. 2. epist. Pelag. lib. 1. cap. 2. & lib. 2. c. 5. & • … nchirid. c. 30. 31.",1372,Prov. 22. 15.,Proverbs 22.15
,1372,1. Cor. 3. 19.,1 Corinthians 3.19
,1372,Ier. 8. 9.,Jeremiah 8.9; Jeremiah 6.10; Jeremiah 2.27
,1372,Rom. 1. 21.,Romans 1.21; Romans 8.7
,1372,Heb. 3. 12.,Hebrews 3.12; Hebrews 4.1•
,1372,Psal. 1 c 6. 24.,Psalms 1.100; Psalms 78.18; Psalms 78.19; Psalms 78.20; Psalms 78.12
,1372,"Psal. 78. 18, 19, 20, 12.",Matthew 15.19
,1372,Mat 15. 19.,James 3.6
,1372,Heb 4. 1•,Nehemiah 9.29
,1372,Iam. 3. 6.,Zechariah 7.11
,1372,Ier. 6. 10.,
,1372,Rom. 8. 7.,
,1372,Ier. 2. 27.,
,1372,Neh. 9. 29.,
,1372,Zach. 7. 11.,
Heb. 2. 1. Nehem 9. • … 7.,1373,Heb. 2. 1.,Hebrews 2.1
,1373,Nehem 9. • 7.,Nehemiah 9.• 7
Phil. 4. 13. Luk. 1. 74. Rom. 7. 22. Psal. 110. 3. Mic. 4. 2. Rom. 5 5. 〈 ◊ 〉 Cor. 3. • … 7. 2. Tim. 1. 7. Ioh. 13. 34. Iam. 1. 25. Matth. 11. 30. 1. Ioh. 5. 〈 ◊ 〉.,1374,Phil. 4. 13.,Philippians 4.13
,1374,Luk. 1. 74.,Luke 1.74
,1374,Rom. 7. 22.,Romans 7.22; Romans 5.5
,1374,Psal. 110. 3.,Psalms 110.3
,1374,Mic. 4. 2.,Micah 4.2
,1374,Rom. 5 5. ◊,Corinthians 3.• 7']
,1374,Cor. 3. • 7.,2 Timothy 1.7
,1374,2. Tim. 1. 7.,John 13.34
,1374,Ioh. 13. 34.,James 1.25
,1374,Iam. 1. 25.,Matthew 11.30; Matthew 11.1
,1374,Matth. 11. 30. 1.,['1 John 5.◊
,1374,1. Ioh. 5. ◊,
"Gen. 4• …. • … 7. Act. • …. 3. & 22. 4. & 26. 10, 11. Gal. 1. 13. Act. 17. 5, 6. Act. 19. 28, 29 • … 4. Act. 22. 22, 23.",1375,Gal. 1. 13.,Galatians 1.13
,1375,"Act. 17. 5, 6.",Acts 17.5; Acts 17.6; Acts 19.28; Acts 22.22; Acts 22.23
,1375,"Act. 19. 28, 29 • 4.",
,1375,"Act. 22. 22, 23.",
"Gen. 49. 6, • ….",1376,"Gen. 49. 6, •",Genesis 49.•
Psal. 68. 18. 2. Cor. 10. 5. Psal. 119. 128. Act. 3. 2• ….,1377,Psal. 68. 18.,Psalms 68.18; Psalms 119.128
,1377,2. Cor. 10. 5.,2 Corinthians 10.5
,1377,Psal. 119. 128.,Acts 3.2•
,1377,Act. 3. 2•,
"Iob 14. 4 Gen. 6. 5. & 8. 21. Ioh. 3. 6 Psal. 51. 5. Rom. 5. 12, Ephes. 2. 3 Rom. 3. 23. Gal. 3. 2• …. 1. Cor. 15. 18. 19. 49. Vid. Gerard. Voss. Hist. Pelag. l. 2 part. 1. Thes. 2 & Bellar ▪ de stat• … peccati. l. 5. c. 4.",1378,Iob 14. 4,Job 14.4
,1378,Gen. 6. 5. & 8. 21.,Genesis 6.5; Genesis 8.21
,1378,Ioh. 3. 6,John 3.6
,1378,Psal. 51. 5.,Psalms 51.5
,1378,"Rom. 5. 12,",Romans 5.12; Romans 3.23
,1378,Ephes. 2. 3,Ephesians 2.3
,1378,Rom. 3. 23.,Galatians 3.2•
,1378,Gal. 3. 2•,1 Corinthians 15.18; 1 Corinthians 15.19; 1 Corinthians 15.49
,1378,1. Cor. 15. 18. 19. 49.,1 Thessalonians 2
,1378,1. Thes. 2,
"Lex prima cessabat primosoedere per inobedientiam primi hominis rupto, cessabat etiam obligatio ad obedientiam ed lege praescriptam. Lex aut ad obedientiam obligat, aut ad poenam; cum ita { que } homo jaceret sub maledictione ad obedientiam ampl• … s non obligabatur, quia ab eo coli amplius Deus non vol• … bat. Corv. contra Molin. cap. 8. ad §. 8. pag. 122. Remonstrantes negant actus illos qui sequuntur privationem divinam esse formaliter peccata, non negant quidem mate• … aliter peccata dici posse, qua• … nus Actus sunt difformes voluntati divinae, at negant cosformaliter esse peccata quaescil. ad p• … nam valide obligent eos à quibus fiunt, &c. In Apolog. seu Exam Censur. cap. 7. fol. 86. • … Ibid. fol. 83. b. Si Deus mortem temporalem comminatus fuisset Adamo, eius { que } posteris, necesse fuisset Adamum eius { que } posteros ex morte ista iterum resurgere, & postea in 〈 ◊ 〉 cruciatus praecipitari: De quo sane Scriptura ne quidem meminit. De ijs qui Evangelium & apertam vitae aeternae promissionem respuunt ac reijciu• … t ita loquitur Scriptura, de Adamo eius { que } poster is nec volam habet nec vestigium. Deus non omnibus peccatis, id est, peccatoribus, adsignavit • … ternam poenam sensus & damni. Ibid. cap. 7. 〈 ◊ 〉. 90.",1379,Ibid. cap. 7. ◊,Ibidem 7.◊
"Peccatum car• … s & vere peccatum. Fulg. de grat. Christ c. 15. Vid. Aug. de peccat. mer. & remiss. lib. 2. c. 4. de nupt. & concupis. lib. 2. cap. 24. contr. Iul. lib. 2. c. 3. 4. 5. & lib. 4 c. 2. lib. 5. c. 3. 7. lib. 6. c. 15. 19. Vide Staplet. de Iustis l. 2. c 14. 1. Ioh. 3. 4. Rom. 7 23. Gal. 5. 17. Rom. 6. 23. Ephes. 2. 3. Rom. 7. 13. Eccles. Gen. 1. 3• …. Rom 7 ▪ 15. Prov 7. 11-21. Rom. 7 18-21. Matth. 15. 19. Iam. 1. 14. Iam. 3. 15. 1. Ioh. 3. 8. Iam. 3. 6. Ioh. 8. 44. Aug. Tract. 49. in Iohan. Quando libido vincit, vincit & diabolus. Id. contr. Iul. lib. 5. cap. 7. 1. Pet. 2. 24 ▪ Gal 5 24. Rom. 6 5. 6. Act. 2. 38. Col. 2. 11, 12.",1380,1. Ioh. 3. 4.,1 John 3.4; 1 John 3.8
,1380,Rom. 7 23.,Romans 7.23; Romans 6.23; Romans 7.13; Romans 7.15; Romans 6.5
,1380,Gal. 5. 17.,Galatians 5.17; Galatians 5.24
,1380,Rom. 6. 23.,Ephesians 2.3
,1380,Ephes. 2. 3.,Genesis 1.3•
,1380,Rom. 7. 13.,Proverbs 7.11; Proverbs 7.12; Proverbs 7.13; Proverbs 7.14; Proverbs 7.15; Proverbs 7.16; Proverbs 7.17; Proverbs 7.18; Proverbs 7.19; Proverbs 7.20; Proverbs 7.21
,1380,Gen. 1. 3•,Matthew 15.19
,1380,Rom 7 15.,James 1.14; James 3.15; James 3.1; James 3.6
,1380,Prov 7. 11-21.,John 8.44
,1380,Matth. 15. 19.,1 Peter 2.24
,1380,Iam. 1. 14.,Acts 2.38
,1380,Iam. 3. 15. 1.,Colossians 2.11; Colossians 2.12
,1380,1. Ioh. 3. 8.,
,1380,Iam. 3. 6.,
,1380,Ioh. 8. 44.,
,1380,1. Pet. 2. 24,
,1380,Gal 5 24.,
,1380,Rom. 6 5. 6.,
,1380,Act. 2. 38.,
,1380,"Col. 2. 11, 12.",
"Prov. 6. 20, 2• ….",1381,"Prov. 6. 20, 2•",Proverbs 6.2•
"First, the glory of God, we must bring forth fruit, and finish our workes, and doe all that we have to doe with respect unto his glory, Ioh. 15. 8. Ioh 17. 4. 1. Cor. 10. 31. Secondly, the Edification, Service, comfort of the Church, that nothing redound to their offence, but to their profit and salvation, 1. Cor. 10. 3• …, 33. Col. 1. 24. 2. Tim. 2. 10. 2. Cor. 1. 6.",1382,Ioh. 15. 8.,John 15.8; John 17.4
,1382,Ioh 17. 4.,1 Corinthians 10.31; 1 Corinthians 10.3•
,1382,1. Cor. 10. 31.,Colossians 1.24
,1382,1. Cor. 10. 3•,2 Timothy 2.10
,1382,Col. 1. 24.,2 Corinthians 1.6
,1382,2. Tim. 2. 10.,
,1382,2. Cor. 1. 6.,
2. King. 10. 3• ….,1383,2. King. 10. 3•,2 Kings 10.3•
Heb. 12. 2• …. Esal. 33. 14.,1384,Heb. 12. 2•,Hebrews 12.2•
,1384,Esal. 33. 14.,Isaiah 33.14
Revel 2. • … 1. 2. Pet. 3. 〈 ◊ 〉,1385,Revel 2. • 1.,Revelation 2.• 1']
,1385,2. Pet. 3. ◊,['2 Peter 3.◊
Gen. 8. • … 1.,1386,Gen. 8. • 1.,Genesis 8.• 1
Esai. 54. 1. Rom. 7. 4• …. Ephes. 5. 27. Heb. 6. 6. Luk. 2. 32. Ioh. 1. 9. Numb. 24. 17. Mal. 4. 2. Non sumus certi Testimonium illud non esse à Diabolo. Cornel. a Lapide in Rom. 8. 16.,1387,Esai. 54. 1.,Isaiah 54.1
,1387,Rom. 7. 4•,Romans 7.4•; Romans 8.16
,1387,Ephes. 5. 27.,Ephesians 5.27
,1387,Heb. 6. 6.,Hebrews 6.6
,1387,Luk. 2. 32.,Luke 2.32
,1387,Ioh. 1. 9.,John 1.9
,1387,Numb. 24. 17.,Numbers 24.17
,1387,Mal. 4. 2.,Malachi 4.2
,1387,Rom. 8. 16.,
Mark. 10. • … 0.,1388,Mark. 10. • 0.,Mark 10.•
Esai. 9. • … 1.,1389,Esai. 9. • 1.,Isaiah 9.• 1
Rom. 2. • … 5 ▪,1390,Rom. 2. • 5,Romans 2.• 5
2. Thess. 3. 3• ….,1391,2. Thess. 3. 3•,2 Thessalonians 3.3•
1. Ioh. 4. 〈 ◊ 〉.,1392,1. Ioh. 4. ◊,1 John 4.◊
Luk 22. • … 2. Ioh. 7. 15.,1393,Luk 22. • 2.,Luke 22.• 2
,1393,2. Ioh. 7. 15.,2 John 7.15
Ioh. 1. 1• ….,1394,Ioh. 1. 1•,John 1.1•
Heb. 7. • … 5.,1395,Heb. 7. • 5.,Hebrews 7.• 5
2. Cor. 1. • … 1.,1396,2. Cor. 1. • 1.,2 Corinthians 1.• 1
Act. 15. 9. Mic. 7. 1• ….,1397,Act. 15. 9.,Acts 15.9
,1397,Mic. 7. 1•,Micah 7.1•
Eph 4. 30. Rom 8. • … 3.,1398,Eph 4. 30.,Ephesians 4.30
,1398,Rom 8. • 3.,Romans 8.• 3
Act. 17. 31. Luk. 20. • … 6. Luk. 14. 14.,1399,Act. 17. 31.,Acts 17.31
,1399,Luk. 20. • 6.,Luke 20.• 6; Luke 14.14
,1399,Luk. 14. 14.,
Heb. 9. 14. Col. 3. 5. Gal. 5. 24. Ioh. 16. 11. Luk. 11. 21. 1. Ioh. 3. • ….,1400,Heb. 9. 14.,Hebrews 9.14
,1400,Col. 3. 5.,Colossians 3.5
,1400,Gal. 5. 24.,Galatians 5.24
,1400,Ioh. 16. 11.,John 16.11
,1400,Luk. 11. 21. 1.,Luke 11.21; Luke 11.1
,1400,1. Ioh. 3. •,1 John 3.•
Heb. 9. • … 6.,1401,Heb. 9. • 6.,Hebrews 9.• 6
2 Reg 5 1•,1402,2 Reg 5 1•,2 Kings 5 1•
Num. 2•. 11. & 24.10.,1403,Num. 2•. 11. & 24.10.,Numbers 2•.11
Gal. 4. 28-3• ▪,1404,Gal. 4. 28-3•,"Galatians 4.28-3•', 'Galatians 4.3•"
Act. 10 1• 15.,1405,Act. 10 1• 15.,Acts 10 1• 15
1. Cor. 6. 1• ▪,1406,1. Cor. 6. 1•,1 Corinthians 6.1•
Numb. 22. 1•,1407,Numb. 22. 1•,Numbers 22.1•
2. Sam. 23. 3•,1408,2. Sam. 23. 3•,2 Samuel 23.3•
Luk. 12. 3•.,1409,Luk. 12. 3•.,Luke 12.3•
Luk. 18. 1•.,1410,Luk. 18. 1•.,Luke 18.1•
"Wherefore David directeth his speech to Saints, as hoping amongst them the exhortation might have place, Psal. 31. 2•. Reasons make it plain.",1411,Psal. 31. 2•.,Psalms 31.2•
Matth. 26. 7•.,1412,Matth. 26. 7•.,Matthew 26.7•
1 Thes. 1. •.,1413,1 Thes. 1. •.,1 Thessalonians 1.•
2 Cor. 13. 1•.,1414,2 Cor. 13. 1•.,2 Corinthians 13.1•
Amos 5. 13. Pro. 15. 1•,1415,Amos 5. 13.,Amos 5.13
,1415,Pro. 15. 1•,Proverbs 15.1•
"Jer. 48, 2•",1416,"Jer. 48, 2•",Jeremiah 2•
Apoc. 17. 1•.,1417,Apoc. 17. 1•.,Revelation 17.1•
"and this is the state of all that have not this judgement in them, that have not the word of God written in their hearts bowing and bending them by the Spirit of God to spirituall obedience, to proove this J will name but one place among many, Titus. 3. •. hee shewes the state of all men, that are not brought into subjection by this judgement, by the Word and Spirit of truth.",1418,Titus. 3. •.,Titus 3.•
Psal. 110. •.,1419,Psal. 110. •.,Psalms 110.•
Mica. 6. •.,1420,Mica. 6. •.,Micah 6.•
Luk. 13. • 3.,1421,Luk. 13. • 3.,Luke 13.• 3
2 Cor. 12. 1•.,1422,2 Cor. 12. 1•.,2 Corinthians 12.1•
1 Cor. 5. 2•.,1423,1 Cor. 5. 2•.,1 Corinthians 5.2•
Phil. 3. 2•.,1424,Phil. 3. 2•.,Philippians 3.2•
Hag. 1. •.,1425,Hag. 1. •.,Haggai 1.•
Neh. 6. 1•.,1426,Neh. 6. 1•.,Nehemiah 6.1•
2. Cor. 5. 2•.,1427,2. Cor. 5. 2•.,2 Corinthians 5.2•
Mat. 11. 2•.,1428,Mat. 11. 2•.,Matthew 11.2•
"He is the chiefest of ten thousand, such a King as carries the government upon his owne shoulders, as it is Isa. 9. •.",1429,Isa. 9. •.,Isaiah 9.•
1 Cor. 3. 2•.,1430,1 Cor. 3. 2•.,1 Corinthians 3.2•
"The end of the fifteenth Sermon. THE SIXTEENTH SERMON. SER. XVI. CANT. V. X, XI, XII, XIII.",1431,"CANT. V. X, XI, XII, XIII.","Canticles x', 'Canticles xi', 'Canticles xii"
"And not onely to justifie, but likewise to glory therein, as you have it, Psal. 44. •. the Church there boasts of God, I will make my boast of thee all the day long.",1432,Psal. 44. •.,Psalms 44.•
"Therefore the Apostle wisheth that they might know all the demensions of Gods love in Christ, there is a height, Eph. 3. 1•. breadth, length, and depth of the love of God.",1433,Eph. 3. 1•.,Ephesians 3.1•
1 Ioh 2. •.,1434,1 Ioh 2. •.,1 John 2.•
Phil 4. •.,1435,Phil 4. •.,Philippians 4.•
Hosea 14. 〈 ◊ 〉.,1436,Hosea 14. ◊,Hosea 14.◊
Isa. 50. • … 1.,1437,Isa. 50. • 1.,Isaiah 50.• 1
1 Cor. 15. 〈 ◊ 〉,1438,1 Cor. 15. ◊,1 Corinthians 15.◊
1 Iohn 3. 1• ….,1439,1 Iohn 3. 1•,1 John 3.1•
1 Chron. 29. 1• ….,1440,1 Chron. 29. 1•,1 Chronicles 29.1•
Psal. 61. 〈 ◊ 〉.,1441,Psal. 61. ◊,Psalms 61.◊
Phil. 2. 〈 ◊ 〉,1442,Phil. 2. ◊,Philippians 2.◊
Luke 10. 4•,1443,Luke 10. 4•,Luke 10.4•
Heb. 13 •.,1444,Heb. 13 •.,Hebrews 13 •
"We may say of all earthly things, as 〈 ◊ 〉 hath this sentence of them, Micah 2. 〈 ◊ 〉 〈 ◊ 〉 hence, here is not your rest so we may say to the soule concerning ri• … hes, and honours, and friends, here is 〈 ◊ 〉 yours rest.",1445,Micah 2. ◊ ◊,Micah 2.◊ ◊
"Thirdly, it is long agoe decreed of God, and predestinated: and therefore cannot bee avoyded. Rom. 8. •. 9. Whom hee did fore-know, them he predestinated to be conformed to the Image of his Sonne.",1446,Rom. 8. •. 9.,Romans 8.•.9
Isa. 1. 1•.,1447,Isa. 1. 1•.,Isaiah 1.1•
Mat. 11. 2•.,1448,Mat. 11. 2•.,Matthew 11.2•
Jer. 8. •.,1449,Jer. 8. •.,Jeremiah 8.•
Ps. 2. •.,1450,Ps. 2. •.,Psalms 2.•
Psal. 46. 2•4.,1451,Psal. 46. 2•4.,Psalms 46.2•4
1. king. 21. 27. Math. 27. 〈 ◊ 〉.,1452,1. king. 21. 27.,1 Kings 21.27
,1452,Math. 27. ◊,Matthew 27.◊
Act. 21. 1•.,1453,Act. 21. 1•.,Acts 21.1•
Act 8. 3•.,1454,Act 8. 3•.,Acts 8.3•
1 Sam. 28 1•.,1455,1 Sam. 28 1•.,1 Samuel 28 1•
"but when he was before Pilate Ioh. 18. 38• Pilate asked him, if hee were a King;",1456,Ioh. 18. 38•,John 18.38•
"and if it be a good thing to speake of Christ and of the Word when we be about our labors and businesse, then it is much better to talke of the Word when we come from a Sermon, and from hearing the Word preached on the Sabbath day, or at other times. Nehem. 8. 1•.",1457,Nehem. 8. 1•.,Nehemiah 8.1•
Prouerb. 20. •.,1458,Prouerb. 20. •.,Proverbs 20.•
Prouer. 22. •.,1459,Prouer. 22. •.,Proverbs 22.•
Luke 1. 5•.,1460,Luke 1. 5•.,Luke 1.5•
1 Cor. 4. 5•,1461,1 Cor. 4. 5•,1 Corinthians 4.5•
Deu. 32. 1•,1462,Deu. 32. 1•,Deuteronomy 32.1•
1 Pet. 2. 2•,1463,1 Pet. 2. 2•,1 Peter 2.2•
Dan. 2. 4•.,1464,Dan. 2. 4•.,Daniel 2.4•
Mat. 10.16. Luk. 21 ▪ 1•,1465,Mat. 10.16.,Matthew 10.16
,1465,Luk. 21 1•,Luke 21 1•
Reu. 13. •.,1466,Reu. 13. •.,Revelation 13.•
Reu. 1. •.,1467,Reu. 1. •.,Revelation 1.•
"1. Cor. 9.20, 2•, 22.",1468,"1. Cor. 9.20, 2•, 22.",1 Corinthians 9.20; 1 Corinthians 9.22
Col. 2 •.,1469,Col. 2 •.,Colossians 2 •
"Hooker in Hab. 1. •. nu. 16, 17, & 25.",1470,Hab. 1. •.,Habakkuk 1.•
,1470,"nu. 16, 17, & 25.",Numbers 16; Numbers 17
Bell. de Pont. Rom. 4. •. 56. Ioh. de Turrier lib. 2. •. 109. &. 110.,1471,Rom. 4. •. 56.,Romans 4.•.56
"Againe, the Pope is Dei charismatum Dispensator, the dispencer of Gods grace: the Pope Virgam directionis, the Scepter of righteousnesse mentioned Psal. 45. •.",1472,Psal. 45. •.,Psalms 45.•
1 Reg. 24. 4•,1473,1 Reg. 24. 4•,1 Kings 24.4•
See the 2 Kin. 21. 1•.,1474,2 Kin. 21. 1•.,2 Kings 21.1•
Act 17. 2•.,1475,Act 17. 2•.,Acts 17.2•
Cant 4. •.,1476,Cant 4. •.,Canticles 4.•
"Prou. 28. 1•. Anselm. Si bonus nutritor tuus, si malus tentator tuus.",1477,Prou. 28. 1•.,Proverbs 28.1•
"as the glory of God shareth in all the workes of the Creation, Rom. 1 〈 ◊ 〉 The Heavens declare his glory, and the Earth show his handy workes:",1478,Rom. 1 ◊,Romans 1 ◊
"and never was this through search and serious sorrow sent away e•••y, Romans, 7. 〈 ◊ 〉.",1479,"Romans, 7. ◊",Romans 7.◊
"Psal. 145. 15. [ The eyes of all things waite on thee, and thou givest them food in due season: ] and Psal. 147. •. [ The young Ravens cry to him for food, and hee feedeth them.",1480,Psal. 145. 15.,Psalms 145.15; Psalms 147.•
,1480,Psal. 147. •.,
Numb. 10. •.,1481,Numb. 10. •.,Numbers 10.•
"Luke 2. 2•. ,",1482,Luke 2. 2•.,Luke 2.2•
1 Sam. 10. 1•,1483,1 Sam. 10. 1•,1 Samuel 10.1•
2 Cor. 5. 〈 ◊ 〉.,1484,2 Cor. 5. ◊,2 Corinthians 5.◊
1. Sin will be made more odious. Rom. 5. • … 1.,1485,Rom. 5. • 1.,Romans 5.• 1
In the words a double description. 1 Zach. 1. • … 1.,1486,Zach. 1. • 1.,Zechariah 1.• 1
Psal. 90. 〈 ◊ 〉.,1487,Psal. 90. ◊,Psalms 90.◊
2 Chron. 33. 1• …:,1488,2 Chron. 33. 1• :,2 Chronicles 33.1•
Phil. 1. • … 3.,1489,Phil. 1. • 3.,Philippians 1.• 3
1 Cor. 15. 3• ….,1490,1 Cor. 15. 3•,1 Corinthians 15.3•
Math. 22. • … 9,1491,Math. 22. • 9,Matthew 22.• 9
"Luk. 20. 3• …, 36.",1492,Luk. 20. 3•,Luke 20.3•
Psal. 146. 3• … Psal. 62. 3• …,1493,Psal. 146. 3•,Psalms 146.3•']; ['Psalms 62.3•
,1493,Psal. 62. 3•,
Iob. 14. 1• …,1494,Iob. 14. 1•,Job 14.1•
Apoc. 14. • … 3.,1495,Apoc. 14. • 3.,Revelation 14.• 3
Apoc. 1. • … 8.,1496,Apoc. 1. • 8.,Revelation 1.• 8
"Melo in Apoc. c. 14. 〈 ◊ 〉 vocem non corporalem neque a foris st• … pentem, sed intus firmat ā per Ange• … um qui totam e• … Apocalyp• … in Christo juben• … e revelavit.",1497,Apoc. c. 14. ◊,Revelation 14.◊
1. Pet. 1. 〈 ◊ 〉.,1498,1. Pet. 1. ◊,1 Peter 1.◊
Esay 58. •,1499,Esay 58. •,Isaiah 58.•
"Mat. 25.34, 3•, 36",1500,"Mat. 25.34, 3•, 36",Matthew 25.34; Matthew 25.36
2 Cor 9.9 Esa. 58. 1•,1501,2 Cor 9.9,2 Corinthians 9.9
,1501,Esa. 58. 1•,Isaiah 58.1•
Iob 30. 2•,1502,Iob 30. 2•,Job 30.2•
Iudg 4 •,1503,Iudg 4 •,Judges 4 •
1. Pet. 2. 2•.,1504,1. Pet. 2. 2•.,1 Peter 2.2•
Zach. 14. •. •1.,1505,Zach. 14. •.,Zechariah 14.•
Reuel. 11. • •1. 15. The•• l•nes were ••lled •hacte •idda suu• mensores.,1506,Reuel. 11. •,Revelation 11.•
Act. 23. •.,1507,Act. 23. •.,Acts 23.•
Phil. 1. 1•.,1508,Phil. 1. 1•.,Philippians 1.1•
Deut. 17. 1•.,1509,Deut. 17. 1•.,Deuteronomy 17.1•
Exod. 16. 1•.,1510,Exod. 16. 1•.,Exodus 16.1•
"Isa. 5•, 10, 11.",1511,"Isa. 5•, 10, 11.",Isaiah 10; Isaiah 11
2 Pet. 1. 1•.,1512,2 Pet. 1. 1•.,2 Peter 1.1•
2 Tim. 1. 1•,1513,2 Tim. 1. 1•,2 Timothy 1.1•
Ephes 1. 1•. 1 Iohn 3.2. Heb. 20.23. Col 3.3.,1514,Ephes 1. 1•. 1,Ephesians 1.1•.1
,1514,1 Iohn 3.2.,1 John 3.2
,1514,Heb. 20.23.,Hebrews 20.23
,1514,Col 3.3.,Colossians 3.3
Iohn 15. •.,1515,Iohn 15. •.,John 15.•
"A good Pastor, hath the 〈 ◊ 〉 of edificati•n. Act. 17. •.",1516,Act. 17. •.,Acts 17.•
Psalme. 2. •.,1517,Psalme. 2. •.,Psalms 2.•
C•pr. Epist 40 〈 ◊ 〉 plebem de quinque Presbyter. Schismaticis factionis foelicissimi.,1518,Epist 40 ◊,Epistle 40 ◊
Looke into Psal. 83. 〈 ◊ 〉 3. & seq. and you shall finde a full proofe of this.,1519,Psal. 83. ◊ 3. &,Psalms 83.◊ 3.
"Thirdly Christ who was promised to become the seed of the woman for mans redemption, b•ing the eternall wisdome and mighty word of God, and able to beare vp the pallace of the earth, when it and all the whole tents thereof were disolued, and the first foundations thereof were out of course, as the Psalmist speakes Psal. 5.3. & 82 5.8.",1520,Psal. 5.3. & 82 5.8.,Psalms 82 5.8
